t,power
290.0,204
291.0,202
292.0,202
293.0,202
294.0,201
295.0,198
296.0,198
297.0,198
298.0,197
299.0,197
300.0,197
301.0,200
302.0,206
303.0,206
304.0,201
305.0,185
306.0,185
307.0,185
308.0,198
309.0,204
310.0,204
311.0,205
312.0,207
313.0,207
314.0,206
315.0,202
316.0,202
317.0,202
318.0,202
319.0,202
320.0,202
321.0,202
322.0,203
323.0,203
324.0,203
325.0,199
326.0,199
327.0,199
328.0,201
329.0,204
330.0,204
331.0,205
332.0,206
333.0,206
334.0,206
335.0,198
336.0,198
337.0,198
338.0,202
339.0,208
340.0,208
341.0,208
342.0,202
343.0,200
344.0,200
345.0,219
346.0,220
347.0,218
348.0,188
349.0,188
350.0,188
351.0,194
352.0,202
353.0,202
354.0,202
355.0,211
356.0,213
357.0,213
358.0,206
359.0,196
360.0,196
361.0,200
362.0,208
363.0,208
364.0,208
365.0,209
366.0,209
367.0,209
368.0,205
369.0,201
370.0,201
371.0,204
372.0,212
373.0,212
374.0,212
375.0,200
376.0,195
377.0,195
378.0,210
379.0,214
380.0,214
381.0,213
382.0,211
383.0,211
384.0,208
385.0,200
386.0,200
387.0,200
388.0,201
389.0,202
390.0,202
391.0,205
392.0,208
393.0,208
394.0,205
395.0,198
396.0,198
397.0,198
398.0,205
399.0,209
400.0,209
401.0,205
402.0,201
403.0,201
404.0,203
405.0,213
406.0,213
407.0,213
408.0,210
409.0,208
410.0,208
411.0,208
412.0,194
413.0,194
414.0,194
415.0,199
416.0,203
417.0,203
418.0,204
419.0,206
420.0,206
421.0,206
422.0,206
423.0,206
424.0,206
425.0,208
426.0,210
427.0,210
428.0,209
429.0,208
430.0,208
431.0,208
432.0,203
433.0,202
434.0,202
435.0,200
436.0,200
437.0,200
438.0,207
439.0,212
440.0,212
441.0,216
442.0,220
443.0,220
444.0,220
445.0,206
446.0,202
447.0,202
448.0,196
449.0,192
450.0,192
451.0,196
452.0,203
453.0,203
454.0,203
455.0,199
456.0,198
457.0,198
458.0,202
459.0,204
460.0,204
461.0,204
462.0,204
463.0,204
464.0,204
465.0,205
466.0,206
467.0,206
468.0,206
469.0,206
470.0,206
471.0,206
472.0,205
473.0,205
474.0,205
475.0,205
476.0,205
477.0,205
478.0,206
479.0,206
480.0,206
481.0,207
482.0,210
483.0,210
484.0,213
485.0,220
486.0,220
487.0,220
488.0,212
489.0,208
490.0,208
491.0,203
492.0,201
493.0,201
494.0,200
495.0,196
496.0,196
497.0,196
498.0,197
499.0,198
500.0,198
501.0,200
502.0,201
503.0,201
504.0,202
505.0,207
506.0,207
507.0,206
508.0,201
509.0,201
510.0,207
511.0,220
512.0,220
513.0,211
514.0,201
515.0,201
516.0,201
517.0,197
518.0,196
519.0,196
520.0,200
521.0,211
522.0,211
523.0,211
524.0,220
525.0,223
526.0,223
527.0,198
528.0,191
529.0,191
530.0,193
531.0,205
532.0,205
533.0,205
534.0,197
535.0,197
536.0,197
537.0,192
538.0,191
539.0,191
540.0,208
541.0,213
542.0,213
543.0,212
544.0,206
545.0,206
546.0,206
547.0,215
548.0,217
549.0,217
550.0,209
551.0,206
552.0,206
553.0,205
554.0,196
555.0,196
556.0,196
557.0,208
558.0,210
559.0,210
560.0,220
561.0,225
562.0,225
563.0,223
564.0,193
565.0,193
566.0,193
567.0,202
568.0,204
569.0,204
570.0,205
571.0,205
572.0,205
573.0,205
574.0,195
575.0,195
576.0,195
577.0,203
578.0,204
579.0,204
580.0,211
581.0,218
582.0,218
583.0,218
584.0,199
585.0,196
586.0,196
587.0,200
588.0,201
589.0,201
590.0,205
591.0,211
592.0,211
593.0,208
594.0,205
595.0,205
596.0,205
597.0,191
598.0,190
599.0,190
600.0,197
601.0,210
602.0,210
603.0,210
604.0,208
605.0,208
606.0,208
607.0,196
608.0,194
609.0,194
610.0,198
611.0,209
612.0,209
613.0,208
614.0,207
615.0,207
616.0,200
617.0,192
618.0,192
619.0,204
620.0,212
621.0,212
622.0,212
623.0,202
624.0,202
625.0,202
626.0,207
627.0,214
628.0,214
629.0,214
630.0,225
631.0,225
632.0,225
633.0,193
634.0,191
635.0,191
636.0,191
637.0,190
638.0,190
639.0,190
640.0,204
641.0,204
642.0,204
643.0,205
644.0,205
645.0,205
646.0,194
647.0,194
648.0,194
649.0,195
650.0,213
651.0,213
652.0,213
653.0,210
654.0,209
655.0,209
656.0,208
657.0,206
658.0,206
659.0,210
660.0,218
661.0,218
662.0,210
663.0,198
664.0,198
665.0,198
666.0,202
667.0,202
668.0,202
669.0,195
670.0,194
671.0,194
672.0,200
673.0,213
674.0,213
675.0,209
676.0,204
677.0,204
678.0,208
679.0,211
680.0,211
681.0,211
682.0,212
683.0,212
684.0,210
685.0,192
686.0,192
687.0,192
688.0,200
689.0,208
690.0,208
691.0,209
692.0,215
693.0,215
694.0,215
695.0,205
696.0,205
697.0,205
698.0,203
699.0,201
700.0,201
701.0,200
702.0,192
703.0,192
704.0,192
705.0,194
706.0,194
707.0,194
708.0,201
709.0,214
710.0,214
711.0,213
712.0,205
713.0,205
714.0,205
715.0,201
716.0,200
717.0,200
718.0,200
719.0,201
720.0,201
721.0,203
722.0,213
723.0,213
724.0,213
725.0,206
726.0,204
727.0,204
728.0,204
729.0,205
730.0,205
731.0,206
732.0,209
733.0,209
734.0,209
735.0,207
736.0,206
737.0,206
738.0,206
739.0,208
740.0,208
741.0,206
742.0,197
743.0,197
744.0,197
745.0,199
746.0,200
747.0,200
748.0,202
749.0,208
750.0,208
751.0,208
752.0,207
753.0,207
754.0,207
755.0,209
756.0,210
757.0,210
758.0,208
759.0,204
760.0,204
761.0,204
762.0,206
763.0,206
764.0,206
765.0,208
766.0,210
767.0,210
768.0,204
769.0,199
770.0,199
771.0,196
772.0,190
773.0,190
774.0,191
775.0,198
776.0,198
777.0,198
778.0,200
779.0,202
780.0,202
781.0,214
782.0,221
783.0,221
784.0,221
785.0,221
786.0,221
787.0,218
788.0,196
789.0,196
790.0,196
791.0,198
792.0,200
793.0,200
794.0,206
795.0,216
796.0,216
797.0,215
798.0,192
799.0,192
800.0,192
801.0,195
802.0,200
803.0,200
804.0,200
805.0,209
806.0,211
807.0,211
808.0,208
809.0,203
810.0,203
811.0,204
812.0,206
813.0,206
814.0,206
815.0,203
816.0,202
817.0,202
818.0,206
819.0,212
820.0,212
821.0,211
822.0,209
823.0,209
824.0,209
825.0,200
826.0,196
827.0,196
828.0,197
829.0,198
830.0,198
831.0,200
832.0,207
833.0,207
834.0,207
835.0,211
836.0,214
837.0,214
838.0,212
839.0,209
840.0,209
841.0,202
842.0,192
843.0,192
844.0,194
845.0,201
846.0,201
847.0,201
848.0,206
849.0,209
850.0,209
851.0,209
852.0,208
853.0,208
854.0,205
855.0,192
856.0,192
857.0,192
858.0,201
859.0,211
860.0,211
861.0,211
862.0,200
863.0,200
864.0,200
865.0,199
866.0,198
867.0,198
868.0,200
869.0,202
870.0,202
871.0,202
872.0,206
873.0,207
874.0,207
875.0,200
876.0,200
877.0,200
878.0,203
879.0,206
880.0,206
881.0,205
882.0,204
883.0,204
884.0,204
885.0,208
886.0,208
887.0,208
888.0,209
889.0,209
890.0,209
891.0,209
892.0,209
893.0,209
894.0,209
895.0,203
896.0,202
897.0,202
898.0,203
899.0,204
900.0,204
901.0,249
902.0,258
903.0,258
904.0,277
905.0,291
906.0,291
907.0,280
908.0,272
909.0,272
910.0,263
911.0,256
912.0,256
913.0,262
914.0,299
915.0,299
916.0,299
917.0,300
918.0,301
919.0,301
920.0,290
921.0,283
922.0,283
923.0,284
924.0,298
925.0,298
926.0,298
927.0,290
928.0,286
929.0,286
930.0,298
931.0,308
932.0,308
933.0,308
934.0,312
935.0,312
936.0,312
937.0,296
938.0,287
939.0,287
940.0,295
941.0,303
942.0,303
943.0,303
944.0,299
945.0,299
946.0,299
947.0,300
948.0,301
949.0,301
950.0,299
951.0,296
952.0,296
953.0,296
954.0,303
955.0,306
956.0,306
957.0,304
958.0,296
959.0,296
960.0,296
961.0,298
962.0,299
963.0,299
964.0,304
965.0,307
966.0,307
967.0,304
968.0,285
969.0,285
970.0,288
971.0,298
972.0,298
973.0,298
974.0,305
975.0,308
976.0,308
977.0,301
978.0,298
979.0,298
980.0,299
981.0,302
982.0,302
983.0,302
984.0,307
985.0,308
986.0,308
987.0,298
988.0,294
989.0,294
990.0,293
991.0,288
992.0,288
993.0,288
994.0,306
995.0,306
996.0,306
997.0,301
998.0,299
999.0,299
1000.0,298
1001.0,297
1002.0,297
1003.0,297
1004.0,300
1005.0,300
1006.0,300
1007.0,292
1008.0,290
1009.0,290
1010.0,275
1011.0,266
1012.0,266
1013.0,268
1014.0,300
1015.0,300
1016.0,300
1017.0,311
1018.0,314
1019.0,314
1020.0,309
1021.0,305
1022.0,305
1023.0,305
1024.0,301
1025.0,301
1026.0,301
1027.0,300
1028.0,300
1029.0,300
1030.0,302
1031.0,304
1032.0,304
1033.0,304
1034.0,301
1035.0,300
1036.0,300
1037.0,300
1038.0,299
1039.0,299
1040.0,299
1041.0,292
1042.0,291
1043.0,291
1044.0,302
1045.0,305
1046.0,305
1047.0,307
1048.0,315
1049.0,315
1050.0,308
1051.0,294
1052.0,294
1053.0,294
1054.0,298
1055.0,299
1056.0,299
1057.0,301
1058.0,301
1059.0,301
1060.0,297
1061.0,284
1062.0,284
1063.0,284
1064.0,291
1065.0,292
1066.0,292
1067.0,297
1068.0,299
1069.0,299
1070.0,300
1071.0,305
1072.0,305
1073.0,305
1074.0,305
1075.0,305
1076.0,305
1077.0,291
1078.0,290
1079.0,290
1080.0,298
1081.0,300
1082.0,300
1083.0,301
1084.0,304
1085.0,304
1086.0,304
1087.0,295
1088.0,295
1089.0,295
1090.0,298
1091.0,298
1092.0,298
1093.0,295
1094.0,295
1095.0,295
1096.0,297
1097.0,304
1098.0,304
1099.0,304
1100.0,300
1101.0,300
1102.0,300
1103.0,300
1104.0,300
1105.0,300
1106.0,300
1107.0,300
1108.0,300
1109.0,300
1110.0,284
1111.0,284
1112.0,284
1113.0,298
1114.0,304
1115.0,304
1116.0,304
1117.0,300
1118.0,300
1119.0,300
1120.0,307
1121.0,314
1122.0,314
1123.0,313
1124.0,294
1125.0,294
1126.0,294
1127.0,278
1128.0,278
1129.0,278
1130.0,289
1131.0,305
1132.0,305
1133.0,299
1134.0,294
1135.0,294
1136.0,294
1137.0,301
1138.0,301
1139.0,301
1140.0,299
1141.0,299
1142.0,299
1143.0,305
1144.0,312
1145.0,312
1146.0,303
1147.0,297
1148.0,297
1149.0,296
1150.0,296
1151.0,296
1152.0,296
1153.0,290
1154.0,290
1155.0,290
1156.0,296
1157.0,303
1158.0,303
1159.0,303
1160.0,298
1161.0,298
1162.0,298
1163.0,298
1164.0,298
1165.0,298
1166.0,300
1167.0,302
1168.0,302
1169.0,302
1170.0,302
1171.0,302
1172.0,302
1173.0,283
1174.0,280
1175.0,280
1176.0,292
1177.0,316
1178.0,316
1179.0,313
1180.0,299
1181.0,299
1182.0,299
1183.0,295
1184.0,294
1185.0,294
1186.0,290
1187.0,272
1188.0,272
1189.0,272
1190.0,295
1191.0,308
1192.0,308
1193.0,305
1194.0,291
1195.0,291
1196.0,293
1197.0,304
1198.0,304
1199.0,304
1200.0,304
1201.0,253
1202.0,245
1203.0,245
1204.0,204
1205.0,203
1206.0,203
1207.0,193
1208.0,176
1209.0,176
1210.0,179
1211.0,187
1212.0,187
1213.0,187
1214.0,191
1215.0,191
1216.0,191
1217.0,188
1218.0,182
1219.0,182
1220.0,166
1221.0,116
1222.0,116
1223.0,116
1224.0,0
1225.0,0
1226.0,0
1227.0,0
1228.0,0
1229.0,0
1230.0,0
1231.0,0
1232.0,0
1233.0,0
1234.0,0
1235.0,0
1236.0,0
1237.0,0
1238.0,0
1239.0,0
1240.0,205
1241.0,208
1242.0,208
1243.0,195
1244.0,174
1245.0,174
1246.0,178
1247.0,186
1248.0,186
1249.0,186
1250.0,195
1251.0,196
1252.0,196
1253.0,190
1254.0,178
1255.0,178
1256.0,181
1257.0,188
1258.0,188
1259.0,191
1260.0,197
1261.0,197
1262.0,197
1263.0,183
1264.0,182
1265.0,182
1266.0,188
1267.0,188
1268.0,188
1269.0,185
1270.0,181
1271.0,181
1272.0,184
1273.0,188
1274.0,188
1275.0,188
1276.0,189
1277.0,189
1278.0,189
1279.0,190
1280.0,192
1281.0,192
1282.0,189
1283.0,185
1284.0,185
1285.0,185
1286.0,193
1287.0,194
1288.0,194
1289.0,194
1290.0,193
1291.0,193
1292.0,196
1293.0,200
1294.0,200
1295.0,200
1296.0,179
1297.0,174
1298.0,174
1299.0,183
1300.0,195
1301.0,195
1302.0,193
1303.0,188
1304.0,188
1305.0,188
1306.0,184
1307.0,183
1308.0,183
1309.0,189
1310.0,197
1311.0,197
1312.0,194
1313.0,183
1314.0,183
1315.0,183
1316.0,187
1317.0,189
1318.0,189
1319.0,190
1320.0,190
1321.0,190
1322.0,185
1323.0,180
1324.0,180
1325.0,181
1326.0,184
1327.0,184
1328.0,184
1329.0,192
1330.0,195
1331.0,195
1332.0,203
1333.0,205
1334.0,205
1335.0,202
1336.0,199
1337.0,199
1338.0,188
1339.0,175
1340.0,175
1341.0,178
1342.0,181
1343.0,181
1344.0,181
1345.0,182
1346.0,182
1347.0,182
1348.0,192
1349.0,192
1350.0,192
1351.0,188
1352.0,188
1353.0,188
1354.0,185
1355.0,182
1356.0,182
1357.0,184
1358.0,185
1359.0,185
1360.0,185
1361.0,188
1362.0,188
1363.0,188
1364.0,180
1365.0,174
1366.0,174
1367.0,181
1368.0,186
1369.0,186
1370.0,186
1371.0,201
1372.0,202
1373.0,201
1374.0,178
1375.0,178
1376.0,178
1377.0,176
1378.0,175
1379.0,175
1380.0,188
1381.0,197
1382.0,197
1383.0,197
1384.0,179
1385.0,179
1386.0,180
1387.0,187
1388.0,187
1389.0,187
1390.0,190
1391.0,192
1392.0,192
1393.0,188
1394.0,186
1395.0,186
1396.0,186
1397.0,189
1398.0,189
1399.0,188
1400.0,185
1401.0,185
1402.0,185
1403.0,189
1404.0,191
1405.0,191
1406.0,190
1407.0,190
1408.0,190
1409.0,191
1410.0,198
1411.0,198
1412.0,198
1413.0,194
1414.0,192
1415.0,192
1416.0,187
1417.0,183
1418.0,183
1419.0,183
1420.0,187
1421.0,187
1422.0,187
1423.0,190
1424.0,190
1425.0,190
1426.0,192
1427.0,192
1428.0,192
1429.0,190
1430.0,189
1431.0,189
1432.0,189
1433.0,189
1434.0,189
1435.0,189
1436.0,190
1437.0,190
1438.0,190
1439.0,183
1440.0,180
1441.0,180
1442.0,185
1443.0,187
1444.0,187
1445.0,188
1446.0,195
1447.0,195
1448.0,195
1449.0,185
1450.0,184
1451.0,184
1452.0,180
1453.0,179
1454.0,179
1455.0,189
1456.0,193
1457.0,193
1458.0,193
1459.0,190
1460.0,190
1461.0,190
1462.0,188
1463.0,188
1464.0,188
1465.0,190
1466.0,191
1467.0,191
1468.0,192
1469.0,192
1470.0,192
1471.0,191
1472.0,187
1473.0,187
1474.0,187
1475.0,189
1476.0,190
1477.0,190
1478.0,194
1479.0,196
1480.0,196
1481.0,195
1482.0,184
1483.0,184
1484.0,184
1485.0,183
1486.0,183
1487.0,183
1488.0,189
1489.0,194
1490.0,194
1491.0,194
1492.0,201
1493.0,201
1494.0,199
1495.0,184
1496.0,184
1497.0,184
1498.0,184
1499.0,184
1500.0,184
1501.0,182
1502.0,180
1503.0,180
1504.0,180
1505.0,200
1506.0,200
1507.0,200
1508.0,265
1509.0,274
1510.0,274
1511.0,218
1512.0,200
1513.0,200
1514.0,273
1515.0,309
1516.0,309
1517.0,308
1518.0,294
1519.0,294
1520.0,294
1521.0,289
1522.0,288
1523.0,288
1524.0,292
1525.0,294
1526.0,294
1527.0,294
1528.0,314
1529.0,315
1530.0,315
1531.0,310
1532.0,301
1533.0,301
1534.0,301
1535.0,293
1536.0,292
1537.0,292
1538.0,285
1539.0,284
1540.0,284
1541.0,290
1542.0,303
1543.0,303
1544.0,303
1545.0,295
1546.0,295
1547.0,295
1548.0,306
1549.0,308
1550.0,308
1551.0,306
1552.0,300
1553.0,300
1554.0,300
1555.0,299
1556.0,299
1557.0,299
1558.0,303
1559.0,303
1560.0,303
1561.0,307
1562.0,308
1563.0,308
1564.0,308
1565.0,287
1566.0,287
1567.0,287
1568.0,281
1569.0,278
1570.0,278
1571.0,278
1572.0,304
1573.0,304
1574.0,304
1575.0,308
1576.0,312
1577.0,312
1578.0,299
1579.0,290
1580.0,290
1581.0,290
1582.0,309
1583.0,309
1584.0,311
1585.0,344
1586.0,344
1587.0,344
1588.0,330
1589.0,317
1590.0,317
1591.0,303
1592.0,294
1593.0,294
1594.0,294
1595.0,295
1596.0,295
1597.0,295
1598.0,293
1599.0,291
1600.0,291
1601.0,295
1602.0,298
1603.0,298
1604.0,298
1605.0,298
1606.0,298
1607.0,298
1608.0,297
1609.0,297
1610.0,297
1611.0,294
1612.0,290
1613.0,290
1614.0,289
1615.0,279
1616.0,279
1617.0,279
1618.0,302
1619.0,302
1620.0,302
1621.0,302
1622.0,303
1623.0,303
1624.0,303
1625.0,294
1626.0,292
1627.0,292
1628.0,293
1629.0,301
1630.0,301
1631.0,301
1632.0,303
1633.0,304
1634.0,304
1635.0,304
1636.0,304
1637.0,304
1638.0,289
1639.0,286
1640.0,286
1641.0,288
1642.0,300
1643.0,300
1644.0,300
1645.0,303
1646.0,305
1647.0,305
1648.0,305
1649.0,307
1650.0,307
1651.0,305
1652.0,295
1653.0,295
1654.0,295
1655.0,296
1656.0,296
1657.0,296
1658.0,297
1659.0,298
1660.0,298
1661.0,298
1662.0,298
1663.0,298
1664.0,300
1665.0,308
1666.0,308
1667.0,308
1668.0,302
1669.0,298
1670.0,298
1671.0,296
1672.0,295
1673.0,295
1674.0,295
1675.0,296
1676.0,296
1677.0,297
1678.0,303
1679.0,303
1680.0,303
1681.0,300
1682.0,298
1683.0,298
1684.0,299
1685.0,300
1686.0,300
1687.0,298
1688.0,293
1689.0,293
1690.0,288
1691.0,273
1692.0,273
1693.0,273
1694.0,284
1695.0,290
1696.0,290
1697.0,292
1698.0,293
1699.0,293
1700.0,302
1701.0,324
1702.0,324
1703.0,319
1704.0,304
1705.0,304
1706.0,304
1707.0,307
1708.0,308
1709.0,308
1710.0,308
1711.0,308
1712.0,308
1713.0,305
1714.0,293
1715.0,293
1716.0,295
1717.0,298
1718.0,298
1719.0,298
1720.0,299
1721.0,300
1722.0,300
1723.0,297
1724.0,297
1725.0,297
1726.0,303
1727.0,303
1728.0,303
1729.0,300
1730.0,294
1731.0,294
1732.0,294
1733.0,290
1734.0,289
1735.0,289
1736.0,290
1737.0,292
1738.0,292
1739.0,297
1740.0,309
1741.0,309
1742.0,309
1743.0,315
1744.0,318
1745.0,318
1746.0,299
1747.0,295
1748.0,295
1749.0,296
1750.0,298
1751.0,298
1752.0,296
1753.0,293
1754.0,293
1755.0,293
1756.0,299
1757.0,302
1758.0,302
1759.0,299
1760.0,294
1761.0,294
1762.0,295
1763.0,299
1764.0,299
1765.0,299
1766.0,290
1767.0,286
1768.0,286
1769.0,296
1770.0,299
1771.0,299
1772.0,297
1773.0,295
1774.0,295
1775.0,297
1776.0,303
1777.0,303
1778.0,303
1779.0,310
1780.0,313
1781.0,313
1782.0,304
1783.0,295
1784.0,295
1785.0,295
1786.0,293
1787.0,293
1788.0,293
1789.0,294
1790.0,294
1791.0,294
1792.0,295
1793.0,296
1794.0,296
1795.0,295
1796.0,288
1797.0,288
1798.0,288
1799.0,294
1800.0,299
1801.0,299
1802.0,300
1803.0,302
1804.0,302
1805.0,302
1806.0,298
1807.0,298
1808.0,298
1809.0,295
1810.0,292
1811.0,243
1812.0,222
1813.0,222
1814.0,189
1815.0,156
1816.0,156
1817.0,171
1818.0,185
1819.0,185
1820.0,185
1821.0,194
1822.0,194
1823.0,194
1824.0,189
1825.0,186
1826.0,186
1827.0,192
1828.0,199
1829.0,199
1830.0,199
1831.0,187
1832.0,185
1833.0,185
1834.0,191
1835.0,196
1836.0,196
1837.0,167
1838.0,122
1839.0,122
1840.0,122
1841.0,0
1842.0,0
1843.0,0
1844.0,0
1845.0,0
1846.0,0
1847.0,0
1848.0,0
1849.0,0
1850.0,0
1851.0,0
1852.0,0
1853.0,199
1854.0,167
1855.0,167
1856.0,167
1857.0,174
1858.0,174
1859.0,174
1860.0,177
1861.0,177
1862.0,179
1863.0,187
1864.0,187
1865.0,187
1866.0,192
1867.0,196
1868.0,196
1869.0,196
1870.0,202
1871.0,202
1872.0,202
1873.0,189
1874.0,183
1875.0,183
1876.0,187
1877.0,191
1878.0,191
1879.0,191
1880.0,173
1881.0,171
1882.0,171
1883.0,178
1884.0,181
1885.0,181
1886.0,182
1887.0,184
1888.0,184
1889.0,184
1890.0,180
1891.0,179
1892.0,179
1893.0,184
1894.0,184
1895.0,184
1896.0,185
1897.0,186
1898.0,186
1899.0,190
1900.0,194
1901.0,194
1902.0,194
1903.0,183
1904.0,181
1905.0,181
1906.0,188
1907.0,191
1908.0,191
1909.0,189
1910.0,186
1911.0,186
1912.0,186
1913.0,190
1914.0,191
1915.0,191
1916.0,187
1917.0,185
1918.0,185
1919.0,186
1920.0,188
1921.0,188
1922.0,188
1923.0,192
1924.0,193
1925.0,193
1926.0,192
1927.0,192
1928.0,192
1929.0,194
1930.0,195
1931.0,195
1932.0,193
1933.0,188
1934.0,188
1935.0,187
1936.0,186
1937.0,186
1938.0,186
1939.0,186
1940.0,186
1941.0,186
1942.0,194
1943.0,196
1944.0,196
1945.0,191
1946.0,183
1947.0,183
1948.0,183
1949.0,181
1950.0,181
1951.0,181
1952.0,189
1953.0,191
1954.0,191
1955.0,191
1956.0,192
1957.0,192
1958.0,192
1959.0,193
1960.0,193
1961.0,193
1962.0,198
1963.0,199
1964.0,199
1965.0,196
1966.0,185
1967.0,185
1968.0,182
1969.0,178
1970.0,178
1971.0,178
1972.0,196
1973.0,199
1974.0,199
1975.0,188
1976.0,187
1977.0,187
1978.0,184
1979.0,177
1980.0,177
1981.0,181
1982.0,187
1983.0,187
1984.0,187
1985.0,191
1986.0,191
1987.0,191
1988.0,189
1989.0,189
1990.0,189
1991.0,187
1992.0,184
1993.0,184
1994.0,184
1995.0,188
1996.0,188
1997.0,188
1998.0,186
1999.0,186
2000.0,186
2001.0,187
2002.0,189
2003.0,189
2004.0,189
2005.0,193
2006.0,193
2007.0,193
2008.0,191
2009.0,190
2010.0,190
2011.0,189
2012.0,186
2013.0,186
2014.0,186
2015.0,186
2016.0,186
2017.0,186
2018.0,190
2019.0,192
2020.0,192
2021.0,192
2022.0,180
2023.0,179
2024.0,179
2025.0,182
2026.0,186
2027.0,186
2028.0,186
2029.0,222
2030.0,223
2031.0,223
2032.0,196
2033.0,194
2034.0,194
2035.0,190
2036.0,184
2037.0,184
2038.0,184
2039.0,180
2040.0,180
2041.0,180
2042.0,181
2043.0,181
2044.0,181
2045.0,181
2046.0,189
2047.0,189
2048.0,189
2049.0,185
2050.0,183
2051.0,183
2052.0,183
2053.0,186
2054.0,186
2055.0,186
2056.0,190
2057.0,190
2058.0,190
2059.0,193
2060.0,194
2061.0,194
2062.0,192
2063.0,191
2064.0,191
2065.0,190
2066.0,183
2067.0,183
2068.0,184
2069.0,192
2070.0,192
2071.0,192
2072.0,184
2073.0,181
2074.0,181
2075.0,187
2076.0,188
2077.0,188
2078.0,188
2079.0,189
2080.0,189
2081.0,189
2082.0,188
2083.0,187
2084.0,187
2085.0,187
2086.0,186
2087.0,186
2088.0,187
2089.0,194
2090.0,194
2091.0,194
2092.0,189
2093.0,184
2094.0,184
2095.0,192
2096.0,197
2097.0,197
2098.0,190
2099.0,188
2100.0,188
2101.0,188
2102.0,188
2103.0,188
2104.0,188
2105.0,194
2106.0,199
2107.0,199
2108.0,196
2109.0,179
2110.0,179
2111.0,181
2112.0,208
2113.0,208
2114.0,208
2115.0,208
2116.0,246
2117.0,278
2118.0,278
2119.0,278
2120.0,276
2121.0,276
2122.0,276
2123.0,280
2124.0,284
2125.0,284
2126.0,296
2127.0,301
2128.0,301
2129.0,306
2130.0,326
2131.0,326
2132.0,319
2133.0,285
2134.0,285
2135.0,285
2136.0,290
2137.0,294
2138.0,294
2139.0,299
2140.0,314
