t,power
615.0,238
616.0,244
617.0,225
618.0,225
619.0,214
620.0,225
621.0,231
622.0,231
623.0,230
624.0,237
625.0,237
626.0,237
627.0,237
628.0,252
629.0,249
630.0,246
631.0,246
632.0,221
633.0,224
634.0,222
635.0,222
636.0,221
637.0,225
638.0,255
639.0,255
640.0,253
641.0,250
642.0,247
643.0,228
644.0,228
645.0,228
646.0,232
647.0,227
648.0,227
649.0,232
650.0,237
651.0,228
652.0,228
653.0,239
654.0,257
655.0,235
656.0,235
657.0,235
658.0,223
659.0,230
660.0,242
661.0,242
662.0,248
663.0,227
664.0,244
665.0,244
666.0,235
667.0,213
668.0,245
669.0,245
670.0,230
671.0,232
672.0,236
673.0,236
674.0,236
675.0,245
676.0,233
677.0,222
678.0,222
679.0,236
680.0,249
681.0,237
682.0,237
683.0,224
684.0,212
685.0,225
686.0,225
687.0,241
688.0,231
689.0,220
690.0,218
691.0,218
692.0,227
693.0,238
694.0,250
695.0,250
696.0,245
697.0,223
698.0,219
699.0,219
700.0,219
701.0,201
702.0,223
703.0,251
704.0,251
705.0,262
706.0,237
707.0,238
708.0,238
709.0,223
710.0,236
711.0,238
712.0,238
713.0,228
714.0,233
715.0,233
716.0,228
717.0,236
718.0,252
719.0,265
720.0,247
721.0,247
722.0,233
723.0,235
724.0,215
725.0,215
726.0,229
727.0,234
728.0,243
729.0,232
730.0,232
731.0,243
732.0,251
733.0,237
734.0,237
735.0,244
736.0,232
737.0,238
738.0,238
739.0,238
740.0,219
741.0,245
742.0,245
743.0,245
744.0,237
745.0,244
746.0,229
747.0,229
748.0,236
749.0,222
750.0,251
751.0,251
752.0,251
753.0,243
754.0,208
755.0,208
756.0,225
757.0,230
758.0,225
759.0,225
760.0,225
761.0,226
762.0,241
763.0,237
764.0,237
765.0,226
766.0,225
767.0,230
768.0,230
769.0,233
770.0,229
771.0,233
772.0,233
773.0,221
774.0,226
775.0,251
776.0,251
777.0,251
778.0,239
779.0,238
780.0,218
781.0,218
782.0,236
783.0,229
784.0,229
785.0,249
786.0,249
787.0,249
788.0,231
789.0,231
790.0,231
791.0,252
792.0,233
793.0,233
794.0,232
795.0,226
796.0,253
797.0,253
798.0,253
799.0,231
800.0,244
801.0,224
802.0,224
803.0,214
804.0,242
805.0,246
806.0,246
807.0,258
808.0,237
809.0,215
810.0,215
811.0,222
812.0,229
813.0,228
814.0,236
815.0,236
816.0,246
817.0,224
818.0,228
819.0,228
820.0,254
821.0,258
822.0,225
823.0,225
824.0,229
825.0,233
826.0,240
827.0,228
828.0,228
829.0,246
830.0,239
831.0,241
832.0,241
833.0,230
834.0,244
835.0,244
836.0,248
837.0,248
838.0,240
839.0,235
840.0,229
841.0,229
842.0,185
843.0,194
844.0,200
845.0,200
846.0,208
847.0,203
848.0,197
849.0,197
850.0,205
851.0,213
852.0,207
853.0,189
854.0,189
855.0,186
856.0,196
857.0,211
858.0,211
859.0,223
860.0,204
861.0,204
862.0,204
863.0,198
864.0,204
865.0,204
866.0,191
867.0,191
868.0,194
869.0,201
870.0,207
871.0,207
872.0,193
873.0,208
874.0,210
875.0,192
876.0,192
877.0,206
878.0,216
879.0,206
880.0,206
881.0,206
882.0,215
883.0,196
884.0,196
885.0,195
886.0,193
887.0,204
888.0,204
889.0,206
890.0,193
891.0,195
892.0,195
893.0,196
894.0,225
895.0,236
896.0,206
897.0,206
898.0,190
899.0,186
900.0,198
901.0,198
902.0,200
903.0,216
904.0,277
905.0,277
906.0,232
907.0,241
908.0,250
909.0,223
910.0,223
911.0,226
912.0,226
913.0,223
914.0,223
915.0,235
916.0,249
917.0,236
918.0,236
919.0,236
920.0,249
921.0,251
922.0,237
923.0,237
924.0,227
925.0,221
926.0,225
927.0,225
928.0,221
929.0,217
930.0,217
931.0,275
932.0,259
933.0,235
934.0,229
935.0,229
936.0,229
937.0,240
938.0,245
939.0,244
940.0,244
941.0,251
942.0,235
943.0,219
944.0,219
945.0,238
946.0,221
947.0,231
948.0,231
949.0,225
950.0,211
951.0,284
952.0,247
953.0,247
954.0,242
955.0,229
956.0,228
957.0,228
958.0,235
959.0,242
960.0,239
961.0,239
962.0,234
963.0,229
964.0,237
965.0,237
966.0,249
967.0,248
968.0,248
969.0,234
970.0,234
971.0,229
972.0,227
973.0,227
974.0,227
975.0,255
976.0,236
977.0,238
978.0,238
979.0,243
980.0,238
981.0,238
982.0,218
983.0,223
984.0,234
985.0,230
986.0,237
987.0,237
988.0,227
989.0,235
990.0,252
991.0,0
992.0,0
993.0,0
994.0,252
995.0,232
996.0,217
997.0,225
998.0,250
999.0,250
1000.0,225
1001.0,209
1002.0,230
1003.0,230
1004.0,199
1005.0,191
1006.0,191
1007.0,250
1008.0,250
1009.0,228
1010.0,223
1011.0,229
1012.0,229
1013.0,239
1014.0,256
1015.0,231
1016.0,231
1017.0,220
1018.0,241
1019.0,241
1020.0,227
1021.0,226
1022.0,224
1023.0,226
1024.0,244
1025.0,244
1026.0,248
1027.0,212
1028.0,224
1029.0,224
1030.0,231
1031.0,237
1032.0,235
1033.0,235
1034.0,235
1035.0,237
1036.0,242
1037.0,226
1038.0,250
1039.0,259
1040.0,246
1041.0,237
1042.0,237
1043.0,227
1044.0,232
1045.0,253
1046.0,253
1047.0,241
1048.0,249
1049.0,214
1050.0,214
1051.0,226
1052.0,234
1053.0,230
1054.0,232
1055.0,230
1056.0,235
1057.0,246
1058.0,241
1059.0,241
1060.0,237
1061.0,232
1062.0,223
1063.0,223
1064.0,223
1065.0,235
1066.0,249
1067.0,236
1068.0,236
1069.0,304
1070.0,266
1071.0,228
1072.0,228
1073.0,228
1074.0,233
1075.0,230
1076.0,230
1077.0,233
1078.0,245
1079.0,232
1080.0,221
1081.0,221
1082.0,231
1083.0,231
1084.0,246
1085.0,246
1086.0,243
1087.0,232
1088.0,232
1089.0,232
1090.0,223
1091.0,220
1092.0,238
1093.0,238
1094.0,238
1095.0,225
1096.0,229
1097.0,233
1098.0,233
1099.0,234
1100.0,249
1101.0,229
1102.0,229
1103.0,230
1104.0,221
1105.0,237
1106.0,237
1107.0,238
1108.0,232
1109.0,229
1110.0,246
1111.0,246
1112.0,229
1113.0,228
1114.0,232
1115.0,232
1116.0,221
1117.0,229
1118.0,220
1119.0,220
1120.0,228
1121.0,237
1122.0,260
1123.0,244
1124.0,244
1125.0,233
1126.0,229
1127.0,219
1128.0,219
1129.0,219
1130.0,230
1131.0,234
1132.0,234
1133.0,216
1134.0,235
1135.0,263
1136.0,263
1137.0,242
1138.0,215
1139.0,278
1140.0,278
1141.0,242
1142.0,211
1143.0,217
1144.0,212
1145.0,212
1146.0,187
1147.0,191
1148.0,210
1149.0,210
1150.0,207
1151.0,196
1152.0,241
1153.0,241
1154.0,212
1155.0,191
1156.0,189
1157.0,189
1158.0,189
1159.0,238
1160.0,205
1161.0,218
1162.0,218
1163.0,191
1164.0,193
1165.0,199
1166.0,203
1167.0,203
1168.0,211
1169.0,215
1170.0,209
1171.0,209
1172.0,193
1173.0,195
1174.0,201
1175.0,201
1176.0,211
1177.0,224
1178.0,205
1179.0,213
1180.0,213
1181.0,196
1182.0,201
1183.0,201
1184.0,201
1185.0,212
1186.0,200
1187.0,204
1188.0,204
1189.0,204
1190.0,207
1191.0,196
1192.0,196
1193.0,196
1194.0,232
1195.0,232
1196.0,193
1197.0,193
1198.0,193
1199.0,199
1200.0,199
1201.0,199
1202.0,191
1203.0,255
1204.0,255
1205.0,286
1206.0,251
1207.0,251
1208.0,234
1209.0,231
1210.0,234
1211.0,243
1212.0,230
1213.0,249
1214.0,259
1215.0,244
1216.0,235
1217.0,235
1218.0,242
1219.0,236
1220.0,223
1221.0,222
1222.0,213
1223.0,225
1224.0,234
1225.0,246
1226.0,245
1227.0,257
1228.0,253
1229.0,231
1230.0,232
1231.0,247
1232.0,268
1233.0,219
1234.0,219
1235.0,217
1236.0,215
1237.0,241
1238.0,213
1239.0,213
1240.0,222
1241.0,233
1242.0,229
1243.0,229
1244.0,233
1245.0,227
1246.0,245
1247.0,245
1248.0,264
1249.0,252
1250.0,252
1251.0,252
1252.0,239
1253.0,231
1254.0,240
1255.0,264
1256.0,264
1257.0,235
1258.0,206
1259.0,221
1260.0,221
1261.0,242
1262.0,237
1263.0,235
1264.0,235
1265.0,249
1266.0,239
1267.0,251
1268.0,251
1269.0,251
1270.0,209
1271.0,202
1272.0,215
1273.0,215
1274.0,240
1275.0,247
1276.0,243
1277.0,243
1278.0,265
1279.0,271
1280.0,218
1281.0,218
1282.0,252
1283.0,239
1284.0,218
1285.0,238
1286.0,238
1287.0,241
1288.0,240
1289.0,232
1290.0,232
1291.0,223
1292.0,223
1293.0,230
1294.0,242
1295.0,242
1296.0,235
1297.0,246
1298.0,238
1299.0,238
1300.0,241
1301.0,225
1302.0,251
1303.0,251
1304.0,245
1305.0,216
1306.0,226
1307.0,238
1308.0,238
1309.0,227
1310.0,226
1311.0,237
1312.0,237
1313.0,254
1314.0,235
1315.0,222
1316.0,222
1317.0,215
1318.0,213
1319.0,261
1320.0,261
1321.0,242
1322.0,222
1323.0,222
1324.0,229
1325.0,229
1326.0,232
1327.0,249
1328.0,250
1329.0,250
1330.0,241
1331.0,235
1332.0,228
1333.0,225
1334.0,227
1335.0,235
1336.0,242
1337.0,231
1338.0,231
1339.0,228
1340.0,261
1341.0,231
1342.0,231
1343.0,241
1344.0,221
1345.0,232
1346.0,232
1347.0,252
1348.0,242
1349.0,211
1350.0,249
1351.0,249
1352.0,224
1353.0,234
1354.0,241
1355.0,241
1356.0,213
1357.0,231
1358.0,235
1359.0,235
1360.0,253
1361.0,248
1362.0,235
1363.0,235
1364.0,240
1365.0,267
1366.0,267
1367.0,233
1368.0,233
1369.0,222
1370.0,209
1371.0,199
1372.0,199
1373.0,228
1374.0,265
1375.0,247
1376.0,247
1377.0,235
1378.0,289
1379.0,232
1380.0,281
1381.0,281
1382.0,225
1383.0,243
1384.0,230
1385.0,230
1386.0,232
1387.0,211
1388.0,243
1389.0,243
1390.0,243
1391.0,248
1392.0,236
1393.0,232
1394.0,232
1395.0,229
1396.0,210
1397.0,255
1398.0,255
1399.0,255
1400.0,250
1401.0,247
1402.0,247
1403.0,247
1404.0,243
1405.0,243
1406.0,243
1407.0,231
1408.0,227
1409.0,232
1410.0,232
1411.0,232
1412.0,210
1413.0,218
1414.0,254
1415.0,254
1416.0,241
1417.0,231
1418.0,234
1419.0,234
1420.0,240
1421.0,261
1422.0,236
1423.0,236
1424.0,223
1425.0,216
1426.0,228
1427.0,228
1428.0,228
1429.0,228
1430.0,233
1431.0,258
1432.0,258
1433.0,263
1434.0,224
1435.0,214
1436.0,214
1437.0,228
1438.0,226
1439.0,225
1440.0,225
1441.0,220
1442.0,187
1443.0,226
1444.0,226
1445.0,226
1446.0,214
1447.0,208
1448.0,209
1449.0,188
1450.0,196
1451.0,207
1452.0,210
1453.0,222
1454.0,212
1455.0,213
1456.0,212
1457.0,190
1458.0,197
1459.0,228
1460.0,247
1461.0,200
1462.0,200
1463.0,197
1464.0,197
1465.0,195
1466.0,200
1467.0,200
1468.0,185
1469.0,190
1470.0,196
1471.0,196
1472.0,203
1473.0,213
1474.0,237
1475.0,237
1476.0,201
1477.0,199
1478.0,198
1479.0,198
1480.0,227
1481.0,210
1482.0,188
1483.0,190
1484.0,190
1485.0,189
1486.0,200
1487.0,220
1488.0,220
1489.0,203
1490.0,210
1491.0,216
1492.0,216
1493.0,215
1494.0,204
1495.0,206
1496.0,206
1497.0,210
1498.0,208
1499.0,191
1500.0,191
1501.0,191
1502.0,199
1503.0,223
1504.0,240
1505.0,240
1506.0,245
1507.0,268
1508.0,228
1509.0,228
1510.0,228
1511.0,219
1512.0,220
1513.0,220
1514.0,225
1515.0,231
1516.0,249
1517.0,239
1518.0,239
1519.0,236
1520.0,210
1521.0,210
1522.0,234
1523.0,248
1524.0,255
1525.0,249
1526.0,236
1527.0,236
1528.0,239
1529.0,230
1530.0,231
1531.0,231
1532.0,243
1533.0,241
1534.0,213
1535.0,213
1536.0,219
1537.0,243
1538.0,242
1539.0,242
1540.0,242
1541.0,235
1542.0,244
1543.0,244
1544.0,244
1545.0,230
1546.0,220
1547.0,232
1548.0,232
1549.0,229
1550.0,246
1551.0,266
1552.0,244
1553.0,231
1554.0,213
1555.0,211
1556.0,252
1557.0,251
1558.0,244
1559.0,231
1560.0,242
1561.0,242
1562.0,212
1563.0,238
1564.0,225
1565.0,225
1566.0,230
1567.0,233
1568.0,239
1569.0,242
1570.0,242
1571.0,232
1572.0,227
1573.0,245
1574.0,245
1575.0,217
1576.0,203
1577.0,236
1578.0,236
1579.0,250
1580.0,233
1581.0,239
1582.0,239
1583.0,239
1584.0,235
1585.0,253
1586.0,212
1587.0,212
1588.0,221
1589.0,227
1590.0,234
1591.0,234
1592.0,225
1593.0,230
1594.0,244
1595.0,244
1596.0,225
1597.0,227
1598.0,220
1599.0,232
1600.0,232
1601.0,241
1602.0,237
1603.0,239
1604.0,239
1605.0,243
1606.0,236
1607.0,232
1608.0,0
1609.0,0
1610.0,0
1611.0,232
1612.0,235
1613.0,229
1614.0,231
1615.0,252
1616.0,252
1617.0,247
1618.0,235
1619.0,213
1620.0,213
1621.0,213
1622.0,228
1623.0,252
1624.0,251
1625.0,251
1626.0,221
1627.0,228
1628.0,219
1629.0,219
1630.0,239
1631.0,221
1632.0,227
1633.0,227
1634.0,234
1635.0,249
1636.0,237
1637.0,237
1638.0,237
1639.0,270
1640.0,248
1641.0,238
1642.0,238
1643.0,216
1644.0,236
1645.0,248
1646.0,248
1647.0,221
1648.0,230
1649.0,217
1650.0,217
1651.0,230
1652.0,241
1653.0,263
1654.0,263
1655.0,263
1656.0,276
1657.0,242
1658.0,246
1659.0,223
1660.0,225
1661.0,225
1662.0,218
1663.0,201
1664.0,203
1665.0,214
1666.0,221
1667.0,245
1668.0,245
1669.0,257
1670.0,250
1671.0,224
1672.0,224
1673.0,224
1674.0,257
1675.0,251
1676.0,226
1677.0,226
1678.0,240
1679.0,226
1680.0,227
1681.0,227
1682.0,232
1683.0,226
1684.0,232
1685.0,232
1686.0,242
1687.0,233
1688.0,239
1689.0,239
1690.0,237
1691.0,235
1692.0,228
1693.0,243
1694.0,243
1695.0,226
1696.0,239
1697.0,229
1698.0,229
1699.0,234
1700.0,240
1701.0,244
1702.0,244
1703.0,237
1704.0,243
1705.0,244
1706.0,244
1707.0,245
1708.0,233
1709.0,233
1710.0,228
1711.0,228
1712.0,237
1713.0,234
1714.0,232
1715.0,232
1716.0,222
1717.0,239
1718.0,243
1719.0,243
1720.0,226
1721.0,247
1722.0,234
1723.0,234
1724.0,234
1725.0,235
1726.0,231
1727.0,237
1728.0,237
1729.0,239
1730.0,239
1731.0,239
1732.0,227
1733.0,242
1734.0,243
1735.0,211
1736.0,211
1737.0,197
1738.0,222
1739.0,244
1740.0,225
1741.0,225
1742.0,185
1743.0,209
1744.0,212
1745.0,212
1746.0,224
1747.0,220
1748.0,220
1749.0,220
1750.0,217
1751.0,215
1752.0,215
1753.0,193
1754.0,193
1755.0,184
1756.0,205
1757.0,197
1758.0,197
1759.0,180
1760.0,187
1761.0,172
1762.0,175
1763.0,180
1764.0,188
1765.0,194
1766.0,203
1767.0,203
1768.0,198
1769.0,188
1770.0,219
1771.0,219
1772.0,210
1773.0,185
1774.0,196
1775.0,196
1776.0,223
1777.0,238
1778.0,192
1779.0,211
1780.0,211
1781.0,217
1782.0,211
1783.0,201
1784.0,201
1785.0,195
1786.0,198
1787.0,200
1788.0,200
1789.0,193
1790.0,206
1791.0,194
1792.0,194
1793.0,194
1794.0,205
1795.0,202
1796.0,186
1797.0,186
1798.0,196
1799.0,197
1800.0,206
1801.0,206
1802.0,216
1803.0,248
1804.0,244
1805.0,244
1806.0,244
1807.0,233
1808.0,232
1809.0,234
1810.0,234
1811.0,234
1812.0,228
1813.0,228
1814.0,232
1815.0,246
1816.0,246
1817.0,232
1818.0,232
1819.0,223
1820.0,226
1821.0,221
1822.0,221
1823.0,205
1824.0,204
1825.0,291
1826.0,291
1827.0,280
1828.0,254
1829.0,247
1830.0,288
1831.0,288
1832.0,241
1833.0,239
1834.0,244
1835.0,244
1836.0,221
1837.0,242
1838.0,221
1839.0,221
1840.0,237
1841.0,240
1842.0,231
1843.0,231
1844.0,232
1845.0,219
1846.0,216
1847.0,228
1848.0,228
1849.0,219
1850.0,218
1851.0,236
1852.0,236
1853.0,239
1854.0,254
1855.0,235
1856.0,235
1857.0,235
1858.0,249
1859.0,227
1860.0,224
1861.0,220
1862.0,223
1863.0,222
1864.0,243
1865.0,243
1866.0,245
1867.0,252
1868.0,213
1869.0,233
1870.0,230
1871.0,222
1872.0,223
1873.0,218
1874.0,254
1875.0,248
1876.0,205
1877.0,219
1878.0,225
1879.0,223
1880.0,219
1881.0,230
1882.0,230
1883.0,223
1884.0,237
1885.0,221
1886.0,221
1887.0,229
1888.0,237
1889.0,242
1890.0,242
1891.0,239
1892.0,230
1893.0,234
1894.0,239
1895.0,237
1896.0,224
1897.0,243
1898.0,220
1899.0,220
1900.0,253
1901.0,276
1902.0,258
1903.0,244
1904.0,249
1905.0,245
1906.0,235
1907.0,226
1908.0,221
1909.0,214
1910.0,211
1911.0,238
1912.0,239
1913.0,234
1914.0,236
1915.0,279
1916.0,279
1917.0,272
1918.0,222
1919.0,230
1920.0,230
1921.0,230
1922.0,249
1923.0,294
1924.0,250
1925.0,250
1926.0,222
1927.0,222
1928.0,240
1929.0,240
1930.0,256
1931.0,259
1932.0,227
1933.0,227
1934.0,224
1935.0,218
1936.0,212
1937.0,240
1938.0,238
1939.0,236
1940.0,232
1941.0,230
1942.0,230
1943.0,243
1944.0,244
1945.0,244
1946.0,235
1947.0,255
1948.0,286
1949.0,267
1950.0,205
1951.0,205
1952.0,226
1953.0,226
1954.0,230
1955.0,230
1956.0,261
1957.0,240
1958.0,223
1959.0,223
1960.0,223
1961.0,250
1962.0,254
1963.0,214
1964.0,214
1965.0,220
1966.0,224
1967.0,220
1968.0,220
1969.0,246
1970.0,243
1971.0,241
1972.0,221
1973.0,221
1974.0,240
1975.0,244
1976.0,243
1977.0,238
1978.0,235
1979.0,230
1980.0,199
1981.0,199
1982.0,234
1983.0,219
1984.0,255
1985.0,255
1986.0,255
1987.0,234
1988.0,233
1989.0,217
1990.0,217
1991.0,238
1992.0,227
1993.0,229
1994.0,229
1995.0,244
1996.0,237
1997.0,239
1998.0,239
1999.0,249
2000.0,255
2001.0,230
2002.0,230
2003.0,224
2004.0,222
2005.0,222
2006.0,250
2007.0,239
2008.0,230
2009.0,239
2010.0,224
2011.0,245
2012.0,248
2013.0,245
2014.0,221
2015.0,221
2016.0,221
2017.0,225
2018.0,229
2019.0,243
2020.0,243
2021.0,228
2022.0,230
2023.0,230
2024.0,219
2025.0,231
2026.0,242
2027.0,242
2028.0,252
2029.0,248
2030.0,239
2031.0,239
2032.0,234
2033.0,218
2034.0,242
2035.0,242
2036.0,242
2037.0,235
2038.0,235
2039.0,236
2040.0,236
2041.0,232
2042.0,229
2043.0,174
2044.0,174
2045.0,163
2046.0,209
2047.0,217
2048.0,217
2049.0,205
2050.0,201
2051.0,186
2052.0,186
2053.0,195
2054.0,202
2055.0,204
2056.0,199
2057.0,199
2058.0,205
2059.0,226
2060.0,199
2061.0,199
2062.0,201
2063.0,199
2064.0,200
2065.0,200
2066.0,201
2067.0,193
2068.0,171
2069.0,223
2070.0,224
2071.0,212
2072.0,212
2073.0,192
2074.0,192
2075.0,192
2076.0,206
2077.0,212
2078.0,217
2079.0,217
2080.0,201
2081.0,197
2082.0,226
2083.0,226
2084.0,204
2085.0,205
2086.0,204
2087.0,204
2088.0,207
2089.0,199
2090.0,201
2091.0,201
2092.0,201
2093.0,196
2094.0,209
2095.0,201
2096.0,201
2097.0,174
2098.0,201
2099.0,208
2100.0,208
2101.0,231
2102.0,221
2103.0,255
2104.0,255
2105.0,248
2106.0,233
2107.0,234
2108.0,234
2109.0,234
2110.0,246
2111.0,230
2112.0,234
2113.0,234
2114.0,254
2115.0,233
2116.0,223
2117.0,223
2118.0,214
2119.0,235
2120.0,249
2121.0,249
2122.0,241
2123.0,238
2124.0,238
2125.0,230
2126.0,230
2127.0,208
2128.0,208
2129.0,245
2130.0,245
2131.0,249
2132.0,267
2133.0,289
2134.0,251
2135.0,232
2136.0,213
2137.0,203
2138.0,244
2139.0,227
2140.0,210
