t,power
572.0,201
573.0,183
574.0,193
575.0,192
576.0,203
577.0,224
578.0,202
579.0,194
580.0,197
581.0,194
582.0,200
583.0,201
584.0,205
585.0,204
586.0,205
587.0,208
588.0,198
589.0,197
590.0,194
591.0,194
592.0,185
593.0,162
594.0,167
595.0,169
596.0,174
597.0,180
598.0,194
599.0,213
600.0,201
601.0,199
602.0,189
603.0,163
604.0,161
605.0,132
606.0,117
607.0,122
608.0,126
609.0,132
610.0,133
611.0,120
612.0,130
613.0,140
614.0,132
615.0,139
616.0,142
617.0,161
618.0,199
619.0,234
620.0,224
621.0,203
622.0,196
623.0,165
624.0,162
625.0,153
626.0,138
627.0,133
628.0,131
629.0,149
630.0,127
631.0,139
632.0,152
633.0,152
634.0,161
635.0,215
636.0,188
637.0,155
638.0,125
639.0,114
640.0,121
641.0,134
642.0,128
643.0,123
644.0,147
645.0,138
646.0,144
647.0,151
648.0,136
649.0,163
650.0,177
651.0,143
652.0,150
653.0,139
654.0,138
655.0,149
656.0,157
657.0,153
658.0,162
659.0,186
660.0,186
661.0,176
662.0,177
663.0,189
664.0,185
665.0,192
666.0,191
667.0,192
668.0,180
669.0,196
670.0,183
671.0,179
672.0,175
673.0,176
674.0,180
675.0,171
676.0,156
677.0,158
678.0,158
679.0,155
680.0,145
681.0,142
682.0,155
683.0,152
684.0,158
685.0,170
686.0,166
687.0,160
688.0,158
689.0,155
690.0,164
691.0,170
692.0,163
693.0,148
694.0,160
695.0,165
696.0,178
697.0,180
698.0,175
699.0,162
700.0,195
701.0,171
702.0,153
703.0,176
704.0,181
705.0,189
706.0,198
707.0,196
708.0,185
709.0,200
710.0,200
711.0,181
712.0,172
713.0,190
714.0,188
715.0,174
716.0,171
717.0,157
718.0,161
719.0,173
720.0,165
721.0,163
722.0,146
723.0,142
724.0,148
725.0,166
726.0,189
727.0,192
728.0,186
729.0,187
730.0,176
731.0,169
732.0,167
733.0,174
734.0,177
735.0,165
736.0,174
737.0,184
738.0,177
739.0,168
740.0,170
741.0,171
742.0,183
743.0,204
744.0,206
745.0,208
746.0,200
747.0,196
748.0,191
749.0,182
750.0,169
751.0,164
752.0,165
753.0,176
754.0,195
755.0,162
756.0,166
757.0,182
758.0,201
759.0,183
760.0,172
761.0,179
762.0,176
763.0,185
764.0,181
765.0,191
766.0,190
767.0,178
768.0,178
769.0,165
770.0,151
771.0,149
772.0,160
773.0,165
774.0,167
775.0,166
776.0,167
777.0,164
778.0,153
779.0,147
780.0,146
781.0,162
782.0,164
783.0,154
784.0,164
785.0,163
786.0,162
787.0,171
788.0,174
789.0,176
790.0,175
791.0,176
792.0,173
793.0,172
794.0,167
795.0,173
796.0,162
797.0,165
798.0,169
799.0,166
800.0,148
801.0,132
802.0,144
803.0,133
804.0,135
805.0,143
806.0,133
807.0,118
808.0,137
809.0,143
810.0,60
811.0,103
812.0,40
813.0,118
814.0,186
815.0,153
816.0,131
817.0,115
818.0,83
819.0,48
820.0,74
821.0,102
822.0,194
823.0,226
824.0,205
825.0,138
826.0,112
827.0,107
828.0,109
829.0,99
830.0,101
831.0,96
832.0,102
833.0,105
834.0,117
835.0,114
836.0,100
837.0,126
838.0,117
839.0,113
840.0,121
841.0,140
842.0,136
843.0,135
844.0,146
845.0,143
846.0,153
847.0,156
848.0,153
849.0,135
850.0,122
851.0,109
852.0,98
853.0,86
854.0,87
855.0,76
856.0,81
857.0,91
858.0,90
859.0,99
860.0,116
861.0,111
862.0,108
863.0,126
864.0,133
865.0,135
866.0,115
867.0,108
868.0,90
869.0,84
870.0,61
871.0,57
872.0,59
873.0,100
874.0,80
875.0,61
876.0,62
877.0,78
878.0,69
879.0,55
880.0,84
881.0,50
882.0,78
883.0,94
884.0,69
885.0,63
886.0,60
887.0,60
888.0,52
889.0,43
890.0,0
891.0,0
892.0,0
893.0,0
894.0,0
895.0,0
896.0,0
897.0,0
898.0,0
899.0,0
900.0,0
901.0,0
902.0,0
903.0,0
904.0,0
905.0,0
906.0,107
907.0,127
908.0,100
909.0,61
910.0,10
911.0,1
912.0,0
913.0,0
914.0,0
915.0,0
916.0,0
917.0,0
918.0,99
919.0,182
920.0,150
921.0,140
922.0,172
923.0,113
924.0,77
925.0,60
926.0,42
927.0,22
928.0,7
929.0,0
930.0,0
931.0,0
932.0,0
933.0,0
934.0,0
935.0,0
936.0,0
937.0,0
938.0,26
939.0,194
940.0,156
941.0,122
942.0,84
943.0,64
944.0,66
945.0,91
946.0,26
947.0,15
948.0,0
949.0,0
950.0,0
951.0,0
952.0,185
953.0,182
954.0,91
955.0,43
956.0,97
957.0,69
958.0,42
959.0,33
960.0,32
961.0,1
962.0,17
963.0,36
964.0,20
965.0,24
966.0,0
967.0,0
968.0,0
969.0,0
970.0,0
971.0,0
972.0,0
973.0,0
974.0,0
975.0,0
976.0,0
977.0,0
978.0,0
979.0,0
980.0,0
981.0,0
982.0,0
983.0,0
984.0,0
985.0,0
986.0,0
987.0,0
988.0,0
989.0,0
990.0,0
991.0,0
992.0,0
993.0,0
994.0,0
995.0,0
996.0,0
997.0,0
998.0,0
999.0,0
1000.0,0
1001.0,0
1002.0,0
1003.0,0
1004.0,0
1005.0,0
1006.0,0
1007.0,0
1008.0,0
1009.0,0
1010.0,0
1011.0,0
1012.0,0
1013.0,0
1014.0,0
1015.0,0
1016.0,0
1017.0,0
1018.0,0
1019.0,0
1020.0,0
1021.0,0
1022.0,0
1023.0,0
1024.0,0
1025.0,9
1026.0,0
1027.0,0
1028.0,0
1029.0,0
1030.0,0
1031.0,0
1032.0,0
1033.0,0
1034.0,0
1035.0,0
1036.0,0
1037.0,0
1038.0,0
1039.0,0
1040.0,0
1041.0,0
1042.0,0
1043.0,0
1044.0,0
1045.0,0
1046.0,0
1047.0,0
1048.0,0
1049.0,0
1050.0,0
1051.0,0
1052.0,0
1053.0,0
1054.0,0
1055.0,0
1056.0,0
1057.0,0
1058.0,0
1059.0,0
1060.0,0
1061.0,0
1062.0,0
1063.0,0
1064.0,0
1065.0,0
1066.0,0
1067.0,0
1068.0,0
1069.0,0
1070.0,0
1071.0,0
1072.0,0
1073.0,0
1074.0,0
1075.0,0
1076.0,0
1077.0,0
1078.0,0
1079.0,0
1080.0,0
1081.0,0
1082.0,0
1083.0,0
1084.0,0
1085.0,0
1086.0,0
1087.0,0
1088.0,0
1089.0,0
1090.0,0
1091.0,0
1092.0,0
1093.0,0
1094.0,0
1095.0,0
1096.0,0
1097.0,0
1098.0,0
1099.0,0
1100.0,0
1101.0,0
1102.0,0
1103.0,0
1104.0,0
1105.0,0
1106.0,0
1107.0,0
1108.0,0
1109.0,100
1110.0,251
1111.0,311
1112.0,337
1113.0,337
1114.0,283
1115.0,274
1116.0,296
1117.0,311
1118.0,381
1119.0,416
1120.0,328
1121.0,311
1122.0,258
1123.0,246
1124.0,232
1125.0,255
1126.0,280
1127.0,372
1128.0,357
1129.0,332
1130.0,355
1131.0,366
1132.0,339
1133.0,321
1134.0,317
1135.0,333
1136.0,334
1137.0,315
1138.0,319
1139.0,331
1140.0,281
1141.0,299
1142.0,273
1143.0,283
1144.0,233
1145.0,229
1146.0,321
1147.0,321
1148.0,251
1149.0,249
1150.0,245
1151.0,292
1152.0,284
1153.0,265
1154.0,297
1155.0,328
1156.0,323
1157.0,314
1158.0,299
1159.0,289
1160.0,309
1161.0,288
1162.0,316
1163.0,324
1164.0,315
1165.0,311
1166.0,306
1167.0,301
1168.0,300
1169.0,325
1170.0,319
1171.0,293
1172.0,306
1173.0,310
1174.0,351
1175.0,331
1176.0,342
1177.0,366
1178.0,331
1179.0,310
1180.0,286
1181.0,286
1182.0,311
1183.0,276
1184.0,349
1185.0,347
1186.0,302
1187.0,290
1188.0,339
1189.0,315
1190.0,300
1191.0,285
1192.0,281
1193.0,315
1194.0,308
1195.0,291
1196.0,321
1197.0,242
1198.0,270
1199.0,251
1200.0,305
1201.0,304
1202.0,283
1203.0,319
1204.0,313
1205.0,316
1206.0,316
1207.0,295
1208.0,294
1209.0,263
1210.0,303
1211.0,297
1212.0,301
1213.0,324
1214.0,320
1215.0,318
1216.0,336
1217.0,331
1218.0,292
1219.0,308
1220.0,297
1221.0,272
1222.0,280
1223.0,268
1224.0,264
1225.0,299
1226.0,321
1227.0,296
1228.0,347
1229.0,286
1230.0,278
1231.0,299
1232.0,329
1233.0,303
1234.0,297
1235.0,289
1236.0,275
1237.0,288
1238.0,270
1239.0,319
1240.0,338
1241.0,292
1242.0,323
1243.0,324
1244.0,275
1245.0,292
1246.0,294
1247.0,306
1248.0,239
1249.0,253
1250.0,260
1251.0,298
1252.0,300
1253.0,311
1254.0,293
1255.0,274
1256.0,317
1257.0,350
1258.0,310
1259.0,272
1260.0,258
1261.0,295
1262.0,264
1263.0,294
1264.0,300
1265.0,300
1266.0,278
1267.0,254
1268.0,311
1269.0,288
1270.0,280
1271.0,250
1272.0,287
1273.0,245
1274.0,319
1275.0,324
1276.0,344
1277.0,342
1278.0,296
1279.0,319
1280.0,290
1281.0,312
1282.0,307
1283.0,300
1284.0,275
1285.0,302
1286.0,323
1287.0,284
1288.0,277
1289.0,260
1290.0,283
1291.0,306
1292.0,310
1293.0,348
1294.0,329
1295.0,290
1296.0,327
1297.0,314
1298.0,321
1299.0,320
1300.0,320
1301.0,307
1302.0,252
1303.0,269
1304.0,283
1305.0,285
1306.0,304
1307.0,285
1308.0,323
1309.0,290
1310.0,306
1311.0,306
1312.0,330
1313.0,311
1314.0,293
1315.0,286
1316.0,276
1317.0,273
1318.0,289
1319.0,299
1320.0,282
1321.0,289
1322.0,278
1323.0,265
1324.0,264
1325.0,262
1326.0,297
1327.0,284
1328.0,263
1329.0,273
1330.0,274
1331.0,262
1332.0,269
1333.0,322
1334.0,317
1335.0,288
1336.0,337
1337.0,288
1338.0,263
1339.0,310
1340.0,307
1341.0,321
1342.0,323
1343.0,317
1344.0,325
1345.0,279
1346.0,299
1347.0,291
1348.0,302
1349.0,295
1350.0,315
1351.0,327
1352.0,344
1353.0,312
1354.0,323
1355.0,325
1356.0,304
1357.0,312
1358.0,330
1359.0,333
1360.0,296
1361.0,291
1362.0,295
1363.0,293
1364.0,375
1365.0,365
1366.0,349
1367.0,258
1368.0,283
1369.0,271
1370.0,259
1371.0,259
1372.0,269
1373.0,291
1374.0,357
1375.0,314
1376.0,268
1377.0,267
1378.0,181
1379.0,157
1380.0,165
1381.0,212
1382.0,197
1383.0,210
1384.0,227
1385.0,207
1386.0,266
1387.0,229
1388.0,263
1389.0,276
1390.0,280
1391.0,324
1392.0,271
1393.0,297
1394.0,270
1395.0,251
1396.0,241
1397.0,318
1398.0,312
1399.0,290
1400.0,331
1401.0,321
1402.0,303
1403.0,303
1404.0,324
1405.0,267
1406.0,260
1407.0,252
1408.0,308
1409.0,290
1410.0,309
1411.0,328
1412.0,283
1413.0,285
1414.0,316
1415.0,288
1416.0,284
1417.0,274
1418.0,276
1419.0,296
1420.0,276
1421.0,289
1422.0,299
1423.0,275
1424.0,290
1425.0,290
1426.0,254
1427.0,270
1428.0,251
1429.0,254
1430.0,310
1431.0,279
1432.0,305
1433.0,331
1434.0,324
1435.0,303
1436.0,300
1437.0,258
1438.0,225
1439.0,266
1440.0,262
1441.0,308
1442.0,309
1443.0,307
1444.0,324
1445.0,381
1446.0,313
1447.0,318
1448.0,305
1449.0,310
1450.0,303
1451.0,239
1452.0,236
1453.0,240
1454.0,285
1455.0,278
1456.0,243
1457.0,259
1458.0,280
1459.0,289
1460.0,317
1461.0,328
1462.0,289
1463.0,287
1464.0,283
1465.0,264
1466.0,261
1467.0,300
1468.0,363
1469.0,363
1470.0,363
1471.0,366
1472.0,317
1473.0,305
1474.0,282
1475.0,282
1476.0,289
1477.0,274
1478.0,296
1479.0,291
1480.0,275
1481.0,275
1482.0,265
1483.0,236
1484.0,245
1485.0,253
1486.0,255
1487.0,307
1488.0,344
1489.0,309
1490.0,293
1491.0,319
1492.0,312
1493.0,235
1494.0,228
1495.0,224
1496.0,228
1497.0,262
1498.0,287
1499.0,297
1500.0,217
1501.0,271
1502.0,352
1503.0,305
1504.0,333
1505.0,276
1506.0,273
1507.0,295
1508.0,308
1509.0,261
1510.0,271
1511.0,281
1512.0,319
1513.0,297
1514.0,283
1515.0,268
1516.0,287
1517.0,288
1518.0,283
1519.0,295
1520.0,286
1521.0,294
1522.0,315
1523.0,282
1524.0,279
1525.0,266
1526.0,254
1527.0,240
1528.0,276
1529.0,251
1530.0,277
1531.0,265
1532.0,261
1533.0,267
1534.0,267
1535.0,284
1536.0,241
1537.0,264
1538.0,266
1539.0,305
1540.0,304
1541.0,310
1542.0,342
1543.0,315
1544.0,319
1545.0,308
1546.0,292
1547.0,261
1548.0,289
1549.0,267
1550.0,282
1551.0,301
1552.0,290
1553.0,289
1554.0,275
1555.0,283
1556.0,280
1557.0,311
1558.0,332
1559.0,379
1560.0,371
1561.0,367
1562.0,347
1563.0,321
1564.0,302
1565.0,277
1566.0,290
1567.0,245
1568.0,220
1569.0,245
1570.0,294
1571.0,283
1572.0,282
1573.0,307
1574.0,331
1575.0,296
1576.0,280
1577.0,260
1578.0,288
1579.0,290
1580.0,300
1581.0,290
1582.0,282
1583.0,290
1584.0,266
1585.0,296
1586.0,280
1587.0,278
1588.0,284
1589.0,292
1590.0,256
1591.0,289
1592.0,296
1593.0,288
1594.0,333
1595.0,333
1596.0,362
1597.0,345
1598.0,331
1599.0,339
1600.0,340
1601.0,291
1602.0,285
1603.0,299
1604.0,295
1605.0,302
1606.0,289
1607.0,271
1608.0,236
1609.0,266
1610.0,241
1611.0,234
1612.0,236
1613.0,265
1614.0,335
1615.0,324
1616.0,318
1617.0,310
1618.0,302
1619.0,295
1620.0,281
1621.0,291
1622.0,290
1623.0,315
1624.0,309
1625.0,330
1626.0,307
1627.0,289
1628.0,305
1629.0,297
1630.0,367
1631.0,389
1632.0,351
1633.0,344
1634.0,336
1635.0,299
1636.0,306
1637.0,328
1638.0,267
1639.0,229
1640.0,245
1641.0,213
1642.0,212
1643.0,218
1644.0,258
1645.0,241
1646.0,263
1647.0,318
1648.0,309
1649.0,301
1650.0,278
1651.0,311
1652.0,241
1653.0,251
1654.0,266
1655.0,245
1656.0,256
1657.0,261
1658.0,253
1659.0,290
1660.0,276
1661.0,246
1662.0,268
1663.0,248
1664.0,253
1665.0,281
1666.0,285
1667.0,300
1668.0,309
1669.0,314
1670.0,279
1671.0,272
1672.0,276
1673.0,276
1674.0,251
1675.0,239
1676.0,221
1677.0,213
1678.0,202
1679.0,215
1680.0,225
1681.0,240
1682.0,252
1683.0,238
1684.0,247
1685.0,264
1686.0,289
1687.0,285
1688.0,304
1689.0,284
1690.0,308
1691.0,289
1692.0,256
1693.0,157
1694.0,342
1695.0,268
1696.0,282
1697.0,328
1698.0,311
1699.0,313
1700.0,365
1701.0,340
1702.0,344
1703.0,311
1704.0,317
1705.0,301
1706.0,317
1707.0,316
1708.0,296
1709.0,299
1710.0,300
1711.0,305
1712.0,304
1713.0,294
1714.0,308
1715.0,314
1716.0,296
1717.0,291
1718.0,295
1719.0,265
1720.0,277
1721.0,285
1722.0,291
1723.0,296
1724.0,308
1725.0,291
1726.0,284
1727.0,280
1728.0,269
1729.0,295
1730.0,302
1731.0,310
1732.0,266
1733.0,293
1734.0,284
1735.0,295
1736.0,297
1737.0,263
1738.0,268
1739.0,277
1740.0,289
1741.0,262
1742.0,246
1743.0,283
1744.0,289
1745.0,269
1746.0,285
1747.0,291
1748.0,280
1749.0,242
1750.0,271
1751.0,270
1752.0,273
1753.0,292
1754.0,313
1755.0,350
1756.0,338
1757.0,313
1758.0,306
1759.0,263
1760.0,257
1761.0,242
1762.0,244
1763.0,200
1764.0,335
1765.0,306
1766.0,274
1767.0,246
1768.0,244
1769.0,250
1770.0,255
1771.0,269
1772.0,298
1773.0,306
1774.0,289
1775.0,275
1776.0,298
1777.0,276
1778.0,276
1779.0,269
1780.0,269
1781.0,268
1782.0,260
1783.0,263
1784.0,290
1785.0,285
1786.0,226
1787.0,330
1788.0,338
1789.0,301
1790.0,296
1791.0,296
1792.0,318
1793.0,324
1794.0,327
1795.0,326
1796.0,313
1797.0,279
1798.0,271
1799.0,293
1800.0,309
1801.0,294
1802.0,282
1803.0,293
1804.0,305
1805.0,289
1806.0,253
1807.0,317
1808.0,325
1809.0,339
1810.0,360
1811.0,350
1812.0,326
1813.0,313
1814.0,308
1815.0,320
1816.0,323
1817.0,320
1818.0,311
1819.0,275
1820.0,271
1821.0,295
1822.0,320
1823.0,318
1824.0,333
1825.0,300
1826.0,282
1827.0,285
1828.0,261
1829.0,281
1830.0,296
1831.0,274
1832.0,272
1833.0,253
1834.0,262
1835.0,282
1836.0,276
1837.0,355
1838.0,324
1839.0,262
1840.0,256
1841.0,242
1842.0,294
1843.0,257
1844.0,274
1845.0,348
1846.0,312
1847.0,298
1848.0,257
1849.0,239
1850.0,229
1851.0,244
1852.0,241
1853.0,240
1854.0,251
1855.0,274
1856.0,303
1857.0,298
1858.0,300
1859.0,318
1860.0,302
1861.0,343
1862.0,337
1863.0,326
1864.0,300
1865.0,297
1866.0,312
1867.0,347
1868.0,311
1869.0,311
1870.0,326
1871.0,333
1872.0,310
1873.0,293
1874.0,286
1875.0,309
1876.0,305
1877.0,277
1878.0,254
1879.0,278
1880.0,282
1881.0,274
1882.0,283
1883.0,277
1884.0,254
1885.0,269
1886.0,271
1887.0,275
1888.0,266
1889.0,229
1890.0,254
1891.0,256
1892.0,277
1893.0,293
1894.0,284
1895.0,274
1896.0,274
1897.0,290
1898.0,314
1899.0,302
1900.0,321
1901.0,301
1902.0,288
1903.0,296
1904.0,310
1905.0,299
1906.0,309
1907.0,305
1908.0,278
1909.0,310
1910.0,321
1911.0,344
1912.0,357
1913.0,365
1914.0,344
1915.0,322
1916.0,354
1917.0,313
1918.0,362
1919.0,372
1920.0,319
1921.0,291
1922.0,278
1923.0,290
1924.0,273
1925.0,263
1926.0,214
1927.0,312
1928.0,323
1929.0,286
1930.0,282
1931.0,275
1932.0,272
1933.0,256
1934.0,221
1935.0,224
1936.0,210
1937.0,90
1938.0,0
1939.0,0
1940.0,0
1941.0,0
1942.0,0
1943.0,0
1944.0,19
1945.0,263
1946.0,260
1947.0,263
1948.0,254
1949.0,274
1950.0,330
1951.0,305
1952.0,286
1953.0,283
1954.0,314
1955.0,312
1956.0,317
1957.0,340
1958.0,325
1959.0,310
1960.0,312
1961.0,356
1962.0,371
1963.0,344
1964.0,316
1965.0,364
1966.0,356
1967.0,335
1968.0,309
1969.0,280
1970.0,317
1971.0,306
1972.0,300
1973.0,304
1974.0,287
1975.0,257
1976.0,280
1977.0,286
1978.0,293
1979.0,289
1980.0,278
1981.0,264
1982.0,272
1983.0,290
1984.0,296
1985.0,298
1986.0,295
1987.0,310
1988.0,299
1989.0,289
1990.0,304
1991.0,290
1992.0,313
1993.0,345
1994.0,338
1995.0,334
1996.0,302
1997.0,315
1998.0,315
1999.0,307
2000.0,275
2001.0,268
2002.0,309
2003.0,352
2004.0,297
2005.0,286
2006.0,296
2007.0,178
2008.0,338
2009.0,284
2010.0,287
2011.0,256
2012.0,249
2013.0,261
2014.0,238
2015.0,241
2016.0,266
2017.0,248
2018.0,257
2019.0,313
2020.0,316
2021.0,304
2022.0,346
2023.0,339
2024.0,288
2025.0,355
2026.0,341
2027.0,336
2028.0,312
2029.0,306
2030.0,301
2031.0,326
2032.0,316
2033.0,300
2034.0,315
2035.0,267
2036.0,280
2037.0,258
2038.0,278
2039.0,235
2040.0,197
2041.0,291
2042.0,276
2043.0,296
2044.0,304
2045.0,285
2046.0,274
2047.0,239
2048.0,231
2049.0,193
2050.0,241
2051.0,245
2052.0,261
2053.0,283
2054.0,232
2055.0,272
2056.0,268
2057.0,268
2058.0,292
2059.0,271
2060.0,346
2061.0,336
2062.0,330
2063.0,340
2064.0,345
2065.0,332
2066.0,325
2067.0,290
2068.0,299
2069.0,289
2070.0,309
2071.0,296
2072.0,290
2073.0,246
2074.0,229
2075.0,230
2076.0,256
2077.0,241
2078.0,243
2079.0,278
2080.0,343
2081.0,292
2082.0,242
2083.0,232
2084.0,237
2085.0,247
2086.0,219
2087.0,214
2088.0,278
2089.0,326
2090.0,275
2091.0,263
2092.0,262
2093.0,286
2094.0,273
2095.0,246
2096.0,222
2097.0,214
2098.0,234
2099.0,282
2100.0,265
2101.0,285
2102.0,261
2103.0,247
2104.0,282
2105.0,278
2106.0,315
2107.0,307
2108.0,288
2109.0,305
2110.0,324
2111.0,315
2112.0,295
2113.0,343
2114.0,369
2115.0,369
2116.0,386
2117.0,337
2118.0,306
2119.0,282
2120.0,228
2121.0,204
2122.0,228
2123.0,207
2124.0,270
2125.0,232
2126.0,237
2127.0,235
2128.0,228
2129.0,210
2130.0,210
2131.0,201
2132.0,219
2133.0,209
2134.0,281
2135.0,257
2136.0,251
2137.0,297
2138.0,285
2139.0,316
2140.0,326
