t,power
572.0,211
573.0,248
574.0,244
575.0,243
576.0,232
577.0,226
578.0,193
579.0,175
580.0,159
581.0,143
582.0,167
583.0,154
584.0,149
585.0,155
586.0,156
587.0,176
588.0,159
589.0,167
590.0,190
591.0,219
592.0,244
593.0,249
594.0,258
595.0,231
596.0,196
597.0,186
598.0,185
599.0,176
600.0,181
601.0,186
602.0,184
603.0,169
604.0,167
605.0,187
606.0,174
607.0,162
608.0,174
609.0,158
610.0,141
611.0,139
612.0,143
613.0,148
614.0,150
615.0,149
616.0,148
617.0,152
618.0,163
619.0,160
620.0,158
621.0,154
622.0,148
623.0,147
624.0,163
625.0,189
626.0,182
627.0,207
628.0,209
629.0,192
630.0,186
631.0,177
632.0,212
633.0,203
634.0,195
635.0,192
636.0,196
637.0,190
638.0,181
639.0,209
640.0,232
641.0,242
642.0,226
643.0,226
644.0,225
645.0,223
646.0,223
647.0,222
648.0,205
649.0,189
650.0,193
651.0,204
652.0,201
653.0,192
654.0,182
655.0,188
656.0,200
657.0,203
658.0,210
659.0,204
660.0,203
661.0,206
662.0,202
663.0,196
664.0,198
665.0,219
666.0,216
667.0,222
668.0,215
669.0,202
670.0,206
671.0,203
672.0,192
673.0,201
674.0,203
675.0,211
676.0,224
677.0,219
678.0,223
679.0,217
680.0,226
681.0,221
682.0,215
683.0,210
684.0,214
685.0,207
686.0,193
687.0,189
688.0,192
689.0,201
690.0,192
691.0,189
692.0,181
693.0,194
694.0,213
695.0,216
696.0,233
697.0,221
698.0,213
699.0,210
700.0,212
701.0,205
702.0,214
703.0,197
704.0,216
705.0,209
706.0,203
707.0,203
708.0,205
709.0,212
710.0,223
711.0,208
712.0,235
713.0,233
714.0,231
715.0,240
716.0,234
717.0,222
718.0,200
719.0,210
720.0,204
721.0,198
722.0,202
723.0,204
724.0,207
725.0,206
726.0,211
727.0,214
728.0,199
729.0,185
730.0,192
731.0,192
732.0,216
733.0,219
734.0,194
735.0,199
736.0,199
737.0,184
738.0,178
739.0,170
740.0,171
741.0,187
742.0,191
743.0,192
744.0,198
745.0,192
746.0,179
747.0,182
748.0,180
749.0,176
750.0,196
751.0,221
752.0,205
753.0,193
754.0,209
755.0,211
756.0,209
757.0,192
758.0,194
759.0,202
760.0,199
761.0,201
762.0,201
763.0,188
764.0,183
765.0,178
766.0,179
767.0,186
768.0,167
769.0,174
770.0,160
771.0,172
772.0,129
773.0,134
774.0,249
775.0,260
776.0,225
777.0,167
778.0,103
779.0,246
780.0,194
781.0,129
782.0,112
783.0,92
784.0,130
785.0,86
786.0,149
787.0,172
788.0,188
789.0,158
790.0,137
791.0,152
792.0,145
793.0,151
794.0,165
795.0,164
796.0,147
797.0,153
798.0,169
799.0,165
800.0,157
801.0,173
802.0,173
803.0,160
804.0,147
805.0,140
806.0,119
807.0,120
808.0,121
809.0,135
810.0,186
811.0,173
812.0,182
813.0,236
814.0,219
815.0,207
816.0,193
817.0,146
818.0,130
819.0,188
820.0,150
821.0,163
822.0,167
823.0,135
824.0,145
825.0,157
826.0,186
827.0,203
828.0,208
829.0,206
830.0,167
831.0,185
832.0,180
833.0,155
834.0,129
835.0,128
836.0,165
837.0,149
838.0,121
839.0,138
840.0,119
841.0,122
842.0,98
843.0,103
844.0,105
845.0,108
846.0,105
847.0,105
848.0,101
849.0,93
850.0,92
851.0,88
852.0,30
853.0,17
854.0,0
855.0,0
856.0,0
857.0,0
858.0,0
859.0,0
860.0,0
861.0,5
862.0,0
863.0,0
864.0,0
865.0,0
866.0,0
867.0,0
868.0,0
869.0,0
870.0,168
871.0,300
872.0,240
873.0,165
874.0,113
875.0,104
876.0,49
877.0,11
878.0,12
879.0,0
880.0,0
881.0,0
882.0,0
883.0,69
884.0,342
885.0,310
886.0,272
887.0,200
888.0,163
889.0,154
890.0,165
891.0,114
892.0,33
893.0,3
894.0,3
895.0,0
896.0,0
897.0,0
898.0,0
899.0,0
900.0,0
901.0,0
902.0,0
903.0,121
904.0,256
905.0,196
906.0,95
907.0,79
908.0,111
909.0,98
910.0,55
911.0,2
912.0,0
913.0,0
914.0,0
915.0,3
916.0,99
917.0,336
918.0,230
919.0,232
920.0,219
921.0,201
922.0,167
923.0,161
924.0,139
925.0,127
926.0,101
927.0,85
928.0,84
929.0,59
930.0,67
931.0,35
932.0,8
933.0,63
934.0,85
935.0,94
936.0,123
937.0,93
938.0,79
939.0,140
940.0,174
941.0,127
942.0,120
943.0,118
944.0,116
945.0,112
946.0,98
947.0,107
948.0,86
949.0,20
950.0,0
951.0,0
952.0,0
953.0,1
954.0,0
955.0,0
956.0,0
957.0,0
958.0,0
959.0,0
960.0,0
961.0,0
962.0,0
963.0,15
964.0,0
965.0,0
966.0,0
967.0,0
968.0,0
969.0,0
970.0,0
971.0,0
972.0,0
973.0,0
974.0,0
975.0,0
976.0,0
977.0,0
978.0,0
979.0,0
980.0,0
981.0,0
982.0,0
983.0,0
984.0,0
985.0,0
986.0,0
987.0,0
988.0,0
989.0,0
990.0,0
991.0,0
992.0,0
993.0,0
994.0,170
995.0,182
996.0,120
997.0,155
998.0,189
999.0,245
1000.0,261
1001.0,293
1002.0,310
1003.0,333
1004.0,368
1005.0,463
1006.0,505
1007.0,419
1008.0,380
1009.0,400
1010.0,378
1011.0,305
1012.0,293
1013.0,304
1014.0,335
1015.0,319
1016.0,316
1017.0,283
1018.0,281
1019.0,301
1020.0,296
1021.0,278
1022.0,271
1023.0,293
1024.0,246
1025.0,235
1026.0,252
1027.0,230
1028.0,248
1029.0,220
1030.0,217
1031.0,251
1032.0,307
1033.0,324
1034.0,315
1035.0,316
1036.0,304
1037.0,280
1038.0,253
1039.0,250
1040.0,211
1041.0,256
1042.0,268
1043.0,268
1044.0,311
1045.0,355
1046.0,378
1047.0,314
1048.0,309
1049.0,267
1050.0,250
1051.0,272
1052.0,317
1053.0,332
1054.0,329
1055.0,316
1056.0,283
1057.0,240
1058.0,241
1059.0,269
1060.0,264
1061.0,277
1062.0,317
1063.0,352
1064.0,363
1065.0,330
1066.0,270
1067.0,209
1068.0,174
1069.0,120
1070.0,200
1071.0,323
1072.0,333
1073.0,320
1074.0,299
1075.0,288
1076.0,267
1077.0,307
1078.0,330
1079.0,348
1080.0,360
1081.0,391
1082.0,410
1083.0,405
1084.0,388
1085.0,369
1086.0,352
1087.0,402
1088.0,371
1089.0,334
1090.0,328
1091.0,302
1092.0,313
1093.0,360
1094.0,348
1095.0,350
1096.0,316
1097.0,285
1098.0,269
1099.0,230
1100.0,227
1101.0,266
1102.0,270
1103.0,276
1104.0,299
1105.0,284
1106.0,319
1107.0,330
1108.0,335
1109.0,268
1110.0,229
1111.0,223
1112.0,269
1113.0,266
1114.0,293
1115.0,311
1116.0,313
1117.0,319
1118.0,290
1119.0,251
1120.0,253
1121.0,256
1122.0,275
1123.0,220
1124.0,222
1125.0,233
1126.0,291
1127.0,342
1128.0,341
1129.0,293
1130.0,235
1131.0,279
1132.0,305
1133.0,263
1134.0,282
1135.0,255
1136.0,260
1137.0,284
1138.0,275
1139.0,265
1140.0,281
1141.0,304
1142.0,307
1143.0,352
1144.0,342
1145.0,317
1146.0,277
1147.0,293
1148.0,295
1149.0,311
1150.0,333
1151.0,300
1152.0,329
1153.0,318
1154.0,303
1155.0,278
1156.0,291
1157.0,283
1158.0,283
1159.0,297
1160.0,270
1161.0,307
1162.0,267
1163.0,257
1164.0,252
1165.0,250
1166.0,266
1167.0,273
1168.0,276
1169.0,306
1170.0,309
1171.0,275
1172.0,306
1173.0,292
1174.0,261
1175.0,313
1176.0,281
1177.0,263
1178.0,276
1179.0,240
1180.0,254
1181.0,233
1182.0,297
1183.0,301
1184.0,331
1185.0,318
1186.0,310
1187.0,268
1188.0,293
1189.0,276
1190.0,271
1191.0,262
1192.0,272
1193.0,296
1194.0,278
1195.0,272
1196.0,260
1197.0,244
1198.0,276
1199.0,279
1200.0,259
1201.0,287
1202.0,303
1203.0,291
1204.0,286
1205.0,302
1206.0,298
1207.0,292
1208.0,284
1209.0,274
1210.0,292
1211.0,285
1212.0,279
1213.0,255
1214.0,282
1215.0,282
1216.0,297
1217.0,293
1218.0,321
1219.0,314
1220.0,310
1221.0,350
1222.0,316
1223.0,322
1224.0,304
1225.0,334
1226.0,371
1227.0,343
1228.0,366
1229.0,396
1230.0,266
1231.0,318
1232.0,310
1233.0,339
1234.0,362
1235.0,351
1236.0,324
1237.0,305
1238.0,246
1239.0,195
1240.0,136
1241.0,226
1242.0,269
1243.0,285
1244.0,309
1245.0,291
1246.0,278
1247.0,255
1248.0,219
1249.0,241
1250.0,254
1251.0,272
1252.0,301
1253.0,305
1254.0,286
1255.0,252
1256.0,226
1257.0,225
1258.0,237
1259.0,198
1260.0,185
1261.0,190
1262.0,197
1263.0,194
1264.0,206
1265.0,278
1266.0,226
1267.0,291
1268.0,379
1269.0,344
1270.0,294
1271.0,340
1272.0,333
1273.0,290
1274.0,276
1275.0,271
1276.0,262
1277.0,263
1278.0,269
1279.0,315
1280.0,309
1281.0,338
1282.0,318
1283.0,303
1284.0,295
1285.0,247
1286.0,226
1287.0,239
1288.0,251
1289.0,263
1290.0,297
1291.0,303
1292.0,279
1293.0,307
1294.0,294
1295.0,290
1296.0,285
1297.0,289
1298.0,292
1299.0,287
1300.0,297
1301.0,302
1302.0,314
1303.0,299
1304.0,300
1305.0,307
1306.0,273
1307.0,256
1308.0,272
1309.0,280
1310.0,299
1311.0,346
1312.0,347
1313.0,332
1314.0,336
1315.0,352
1316.0,358
1317.0,327
1318.0,292
1319.0,269
1320.0,289
1321.0,316
1322.0,337
1323.0,316
1324.0,329
1325.0,331
1326.0,321
1327.0,345
1328.0,296
1329.0,291
1330.0,275
1331.0,179
1332.0,210
1333.0,271
1334.0,245
1335.0,235
1336.0,232
1337.0,279
1338.0,297
1339.0,288
1340.0,287
1341.0,291
1342.0,255
1343.0,286
1344.0,271
1345.0,258
1346.0,239
1347.0,265
1348.0,275
1349.0,263
1350.0,302
1351.0,306
1352.0,345
1353.0,332
1354.0,286
1355.0,255
1356.0,217
1357.0,230
1358.0,229
1359.0,244
1360.0,244
1361.0,266
1362.0,258
1363.0,228
1364.0,225
1365.0,207
1366.0,182
1367.0,189
1368.0,217
1369.0,271
1370.0,309
1371.0,305
1372.0,319
1373.0,310
1374.0,287
1375.0,286
1376.0,295
1377.0,252
1378.0,232
1379.0,201
1380.0,188
1381.0,206
1382.0,206
1383.0,221
1384.0,224
1385.0,207
1386.0,224
1387.0,228
1388.0,251
1389.0,376
1390.0,389
1391.0,339
1392.0,317
1393.0,303
1394.0,323
1395.0,341
1396.0,336
1397.0,306
1398.0,271
1399.0,272
1400.0,289
1401.0,287
1402.0,302
1403.0,303
1404.0,275
1405.0,258
1406.0,262
1407.0,284
1408.0,271
1409.0,281
1410.0,319
1411.0,317
1412.0,275
1413.0,249
1414.0,259
1415.0,219
1416.0,246
1417.0,251
1418.0,260
1419.0,241
1420.0,231
1421.0,267
1422.0,252
1423.0,252
1424.0,271
1425.0,282
1426.0,313
1427.0,319
1428.0,315
1429.0,313
1430.0,290
1431.0,256
1432.0,250
1433.0,226
1434.0,246
1435.0,236
1436.0,216
1437.0,214
1438.0,231
1439.0,262
1440.0,273
1441.0,252
1442.0,241
1443.0,242
1444.0,234
1445.0,266
1446.0,299
1447.0,318
1448.0,303
1449.0,309
1450.0,324
1451.0,319
1452.0,303
1453.0,279
1454.0,242
1455.0,225
1456.0,192
1457.0,232
1458.0,268
1459.0,242
1460.0,247
1461.0,283
1462.0,293
1463.0,281
1464.0,261
1465.0,258
1466.0,243
1467.0,253
1468.0,268
1469.0,282
1470.0,328
1471.0,318
1472.0,324
1473.0,322
1474.0,291
1475.0,290
1476.0,289
1477.0,293
1478.0,306
1479.0,316
1480.0,285
1481.0,280
1482.0,262
1483.0,281
1484.0,318
1485.0,333
1486.0,351
1487.0,372
1488.0,343
1489.0,336
1490.0,391
1491.0,378
1492.0,334
1493.0,293
1494.0,211
1495.0,276
1496.0,277
1497.0,266
1498.0,247
1499.0,224
1500.0,239
1501.0,272
1502.0,329
1503.0,319
1504.0,310
1505.0,304
1506.0,312
1507.0,305
1508.0,304
1509.0,304
1510.0,291
1511.0,306
1512.0,310
1513.0,294
1514.0,282
1515.0,281
1516.0,288
1517.0,282
1518.0,301
1519.0,293
1520.0,275
1521.0,317
1522.0,293
1523.0,313
1524.0,308
1525.0,289
1526.0,277
1527.0,306
1528.0,326
1529.0,318
1530.0,237
1531.0,205
1532.0,197
1533.0,218
1534.0,254
1535.0,235
1536.0,252
1537.0,261
1538.0,280
1539.0,328
1540.0,331
1541.0,327
1542.0,303
1543.0,307
1544.0,270
1545.0,286
1546.0,274
1547.0,278
1548.0,273
1549.0,269
1550.0,245
1551.0,287
1552.0,279
1553.0,262
1554.0,294
1555.0,334
1556.0,315
1557.0,287
1558.0,294
1559.0,308
1560.0,299
1561.0,298
1562.0,322
1563.0,298
1564.0,282
1565.0,298
1566.0,306
1567.0,270
1568.0,254
1569.0,237
1570.0,259
1571.0,266
1572.0,240
1573.0,225
1574.0,259
1575.0,267
1576.0,266
1577.0,270
1578.0,269
1579.0,287
1580.0,268
1581.0,341
1582.0,365
1583.0,267
1584.0,166
1585.0,357
1586.0,362
1587.0,326
1588.0,319
1589.0,304
1590.0,272
1591.0,306
1592.0,283
1593.0,316
1594.0,353
1595.0,350
1596.0,387
1597.0,355
1598.0,355
1599.0,315
1600.0,300
1601.0,323
1602.0,352
1603.0,326
1604.0,328
1605.0,292
1606.0,309
1607.0,303
1608.0,277
1609.0,288
1610.0,294
1611.0,297
1612.0,294
1613.0,291
1614.0,281
1615.0,265
1616.0,285
1617.0,272
1618.0,266
1619.0,272
1620.0,274
1621.0,281
1622.0,286
1623.0,307
1624.0,282
1625.0,294
1626.0,294
1627.0,279
1628.0,245
1629.0,310
1630.0,299
1631.0,291
1632.0,281
1633.0,272
1634.0,265
1635.0,302
1636.0,268
1637.0,270
1638.0,277
1639.0,303
1640.0,277
1641.0,307
1642.0,321
1643.0,260
1644.0,306
1645.0,336
1646.0,336
1647.0,319
1648.0,352
1649.0,323
1650.0,322
1651.0,351
1652.0,334
1653.0,308
1654.0,328
1655.0,374
1656.0,346
1657.0,319
1658.0,283
1659.0,302
1660.0,273
1661.0,281
1662.0,272
1663.0,276
1664.0,247
1665.0,257
1666.0,251
1667.0,254
1668.0,282
1669.0,334
1670.0,340
1671.0,322
1672.0,323
1673.0,309
1674.0,292
1675.0,285
1676.0,294
1677.0,273
1678.0,281
1679.0,273
1680.0,272
1681.0,292
1682.0,310
1683.0,312
1684.0,293
1685.0,258
1686.0,265
1687.0,257
1688.0,255
1689.0,247
1690.0,238
1691.0,284
1692.0,309
1693.0,330
1694.0,338
1695.0,312
1696.0,299
1697.0,316
1698.0,328
1699.0,331
1700.0,326
1701.0,327
1702.0,330
1703.0,308
1704.0,321
1705.0,309
1706.0,296
1707.0,314
1708.0,313
1709.0,327
1710.0,312
1711.0,337
1712.0,327
1713.0,324
1714.0,329
1715.0,335
1716.0,324
1717.0,301
1718.0,315
1719.0,329
1720.0,281
1721.0,308
1722.0,330
1723.0,334
1724.0,326
1725.0,314
1726.0,309
1727.0,311
1728.0,326
1729.0,310
1730.0,307
1731.0,278
1732.0,289
1733.0,307
1734.0,263
1735.0,245
1736.0,259
1737.0,306
1738.0,286
1739.0,424
1740.0,408
1741.0,330
1742.0,234
1743.0,254
1744.0,284
1745.0,293
1746.0,319
1747.0,269
1748.0,244
1749.0,242
1750.0,233
1751.0,283
1752.0,266
1753.0,219
1754.0,235
1755.0,273
1756.0,282
1757.0,271
1758.0,252
1759.0,276
1760.0,305
1761.0,300
1762.0,308
1763.0,296
1764.0,345
1765.0,380
1766.0,379
1767.0,362
1768.0,326
1769.0,313
1770.0,359
1771.0,344
1772.0,285
1773.0,347
1774.0,346
1775.0,391
1776.0,351
1777.0,355
1778.0,292
1779.0,267
1780.0,268
1781.0,289
1782.0,246
1783.0,217
1784.0,210
1785.0,250
1786.0,260
1787.0,287
1788.0,279
1789.0,247
1790.0,228
1791.0,233
1792.0,203
1793.0,194
1794.0,200
1795.0,230
1796.0,215
1797.0,243
1798.0,238
1799.0,287
1800.0,342
1801.0,338
1802.0,323
1803.0,286
1804.0,351
1805.0,323
1806.0,318
1807.0,337
1808.0,358
1809.0,333
1810.0,334
1811.0,360
1812.0,360
1813.0,343
1814.0,411
1815.0,402
1816.0,389
1817.0,286
1818.0,332
1819.0,320
1820.0,312
1821.0,366
1822.0,330
1823.0,334
1824.0,289
1825.0,298
1826.0,332
1827.0,320
1828.0,274
1829.0,248
1830.0,298
1831.0,370
1832.0,295
1833.0,270
1834.0,298
1835.0,279
1836.0,249
1837.0,253
1838.0,172
1839.0,269
1840.0,298
1841.0,267
1842.0,210
1843.0,230
1844.0,236
1845.0,285
1846.0,258
1847.0,206
1848.0,219
1849.0,284
1850.0,275
1851.0,258
1852.0,300
1853.0,317
1854.0,293
1855.0,277
1856.0,265
1857.0,250
1858.0,249
1859.0,286
1860.0,249
1861.0,98
1862.0,314
1863.0,294
1864.0,312
1865.0,360
1866.0,377
1867.0,381
1868.0,402
1869.0,367
1870.0,340
1871.0,347
1872.0,319
1873.0,334
1874.0,379
1875.0,357
1876.0,365
1877.0,295
1878.0,305
1879.0,315
1880.0,300
1881.0,332
1882.0,334
1883.0,307
1884.0,316
1885.0,299
1886.0,283
1887.0,294
1888.0,309
1889.0,284
1890.0,282
1891.0,289
1892.0,270
1893.0,287
1894.0,293
1895.0,295
1896.0,332
1897.0,292
1898.0,289
1899.0,346
1900.0,347
1901.0,318
1902.0,348
1903.0,335
1904.0,320
1905.0,304
1906.0,270
1907.0,268
1908.0,229
1909.0,130
1910.0,217
1911.0,333
1912.0,396
1913.0,294
1914.0,266
1915.0,151
1916.0,307
1917.0,326
1918.0,332
1919.0,305
1920.0,259
1921.0,261
1922.0,223
1923.0,261
1924.0,236
1925.0,292
1926.0,309
1927.0,267
1928.0,297
1929.0,365
1930.0,380
1931.0,423
1932.0,384
1933.0,332
1934.0,358
1935.0,348
1936.0,316
1937.0,354
1938.0,320
1939.0,333
1940.0,302
1941.0,294
1942.0,286
1943.0,246
1944.0,236
1945.0,216
1946.0,253
1947.0,278
1948.0,258
1949.0,196
1950.0,262
1951.0,300
1952.0,244
1953.0,224
1954.0,208
1955.0,153
1956.0,212
1957.0,265
1958.0,206
1959.0,218
1960.0,254
1961.0,254
1962.0,311
1963.0,352
1964.0,311
1965.0,338
1966.0,339
1967.0,318
1968.0,283
1969.0,346
1970.0,310
1971.0,286
1972.0,352
1973.0,353
1974.0,342
1975.0,359
1976.0,339
1977.0,335
1978.0,340
1979.0,332
1980.0,299
1981.0,249
1982.0,162
1983.0,257
1984.0,259
1985.0,250
1986.0,283
1987.0,214
1988.0,191
1989.0,210
1990.0,247
1991.0,309
1992.0,285
1993.0,279
1994.0,325
1995.0,299
1996.0,249
1997.0,238
1998.0,241
1999.0,234
2000.0,220
2001.0,233
2002.0,261
2003.0,267
2004.0,222
2005.0,231
2006.0,327
2007.0,334
2008.0,305
2009.0,334
2010.0,269
2011.0,245
2012.0,268
2013.0,360
2014.0,342
2015.0,331
2016.0,314
2017.0,278
2018.0,300
2019.0,326
2020.0,317
2021.0,301
2022.0,319
2023.0,400
2024.0,388
2025.0,318
2026.0,279
2027.0,237
2028.0,217
2029.0,197
2030.0,201
2031.0,200
2032.0,181
2033.0,169
2034.0,167
2035.0,169
2036.0,218
2037.0,190
2038.0,202
2039.0,209
2040.0,271
2041.0,250
2042.0,287
2043.0,295
2044.0,334
2045.0,348
2046.0,315
2047.0,302
2048.0,292
2049.0,308
2050.0,279
2051.0,280
2052.0,280
2053.0,306
2054.0,335
2055.0,297
2056.0,304
2057.0,295
2058.0,303
2059.0,305
2060.0,290
2061.0,269
2062.0,276
2063.0,280
2064.0,291
2065.0,344
2066.0,328
2067.0,275
2068.0,278
2069.0,243
2070.0,243
2071.0,270
2072.0,250
2073.0,246
2074.0,227
2075.0,245
2076.0,278
2077.0,292
2078.0,298
2079.0,329
2080.0,334
2081.0,312
2082.0,334
2083.0,325
2084.0,294
2085.0,291
2086.0,313
2087.0,297
2088.0,269
2089.0,243
2090.0,335
2091.0,285
2092.0,239
2093.0,291
2094.0,260
2095.0,262
2096.0,354
2097.0,328
2098.0,357
2099.0,304
2100.0,359
2101.0,360
2102.0,364
2103.0,324
2104.0,374
2105.0,424
2106.0,421
2107.0,360
2108.0,353
2109.0,387
2110.0,372
2111.0,337
2112.0,332
2113.0,309
2114.0,290
2115.0,305
2116.0,274
2117.0,269
2118.0,280
2119.0,265
2120.0,237
2121.0,240
2122.0,251
2123.0,239
2124.0,318
2125.0,271
2126.0,256
2127.0,285
2128.0,340
2129.0,320
2130.0,306
2131.0,305
2132.0,306
2133.0,176
2134.0,279
2135.0,339
2136.0,323
2137.0,273
2138.0,288
2139.0,274
2140.0,270
